id,latitude,longitude,street,building_number,description
3783,50.399353,29.624684,Павла Шклярука,3,
3784,45.079055,38.849088,Галини Могильницької,495,
3785,50.289159,39.909124,Чорноморського козацтва,53,
3786,47.264006,33.086367,Чумацька,83,
3787,46.415869,35.972592,Юннатів 3-й,4,
3788,49.587558,36.742311,Зої Бутенко,52,"Радість висіти камінчик о настати спосіб.
Страта підземний нині. Незвичний неправда щур ламати нині каюта."
3789,51.871779,31.173556,Глаубермана,4,"Поїзд заспівати скинути несподівано перед заспівати секунда. Зате доба близько написати місце.
Вперед зловити покидати затримати. Мить м'який правління багаття нарада."
3790,46.937947,25.849624,Середньофонтанський,130,
3791,51.733573,39.114084,Травневий 4-й,67,
3792,48.656123,36.162123,Василя Данилевича,45,
3793,48.728545,35.20642,Джутовий,952,
3794,47.079649,25.444868,Соляний 2-й,58,
3795,51.248887,27.977553,Лазурний 6-й,237,"Гуляти прихований розкішний трубка зрозумілий трясти присісти правий. Білизна поїзд житель. Наступати дівка самостійно.
Дівка що рис услати кишеня. М'Який аж колишній занадто мигнути інший."
3796,44.40714,39.449236,Бахчева,367,
3797,46.242517,30.023679,Дальня,4,
3798,50.48721,28.933865,Дубовий гай,89,Здригнутися паща нині століття. Намір виникнення спорт більше адвокат.
3799,50.214972,39.292238,Офіцерська,3,
3800,50.200663,35.759722,Олександра Мурашка,84,
3801,44.944851,27.727681,Левкоєва,418,
3802,44.400357,35.909815,Студена,906,
3803,50.997762,29.323247,Український 3-й,67,
3804,48.932482,26.127161,Василя Кандинського,12,
3805,51.423159,23.8821,Василя Кандинського 5-й,5,
3806,45.865795,38.047833,Лазурського,498,Холодно банда ленінград. Провінція здригатися метал командир комунізм байдужий правління.
3807,52.194445,27.600598,Пересипський міст,0,
3808,51.457035,32.991804,Китобійний 1-й,7,Недолік незвичний блін розлад заклик небезпека. Низький надати оборот багряний очко діловий пити хліб. Рота різноманітний мати поріг боєць здригатися банк факультет.
3809,49.748292,25.265277,Проточний,1,
3810,49.696396,34.877434,Басейний 1-й,453,
3811,44.237148,39.467028,Старосінна,686,
3812,49.512125,35.775433,Мацієвської узвіз,986,Тисяча повністю число боєць інвалід мотоцикл розводити. Міра податковий кора основа труп. Синок коваль ефект командування.
3813,48.151394,26.228387,Манежний,95,
3814,49.597581,32.769017,Шебелінський,6,
3815,47.173511,32.459292,Василя Берладяну,80,
3816,44.381459,40.173163,Успенський,0,
3817,45.115713,29.294548,Сергія Ейзенштейна,6,
3818,48.526283,36.493377,Новопланівська,811,"Колектив суглоб вітрина командувач. Виконувати вказаний труп заспокоїтися нервово.
Плавно друкувати рис близько. Заспівати академік новий надати."
3819,49.63111,30.696814,Зоряна,48,
3820,50.564355,29.81127,2-га Лінія 6-й ст. Люстдорфської дороги,826,
3821,50.287039,23.727414,Митракова,8,
3822,46.035845,26.544919,Мацієвської узвіз,3,
3823,44.118401,39.833619,Аграрна,656,
3824,48.096051,25.018584,Ушинського,2,
3825,45.213409,23.126441,Академічна,105,
3826,51.747174,37.628273,Лінія 30-та,95,
3827,48.050895,24.075019,Аеропортівський 1-й,757,
3828,45.109051,34.591669,Слобідська,731,
3829,47.008462,31.208374,Проїзний 2-й,0,Розкішний від'їзд будівництво підземний груди ліворуч відзначити. Ніч чітко відповісти пробувати головний. Можливо падаль доба.
3830,48.058126,36.415261,Південно-Санаторний,73,
3831,45.610764,23.140051,411-ї батареї,920,
3832,47.89867,22.954869,Саймона Літмана,5,Перебивати угодний скинути гіркий помовчати. Ідея ламати медицина прелесть прем'єра заборонити діловий міра.
3833,48.138389,24.192369,Тепличний 2-й,698,
3834,44.988091,34.530103,Семена Яхненка,65,
3835,45.606186,35.890433,Буковецького,0,
3836,48.629357,35.641323,Деревообробний 5-й,3,
3837,52.023709,32.145398,Садова 3-тя,28,Шкільний гараж князь запустити хата палата насолода. Ґазда байдужий перед неправда бігати. Запустити розстебнути число район витримати залучати.
3838,51.377546,31.453931,Радіальний,6,
3839,50.253291,34.78515,Спортивний,202,
3840,52.201949,37.90332,Молоді,0,
3841,50.275383,34.253417,Водопровідна,8,
3842,50.252807,22.137393,Кафедральна,86,
3843,47.331064,36.486083,Відважних,71,
3844,46.217732,30.156585,Грушева,321,
3845,47.747001,23.98404,Академічний,7,
3846,49.764578,25.68074,Балтський 1-й,5,
3847,48.252813,23.341984,Квантовий,09,Поїзд призначити другий натиснути міра домогтися виблискувати. Від'Їзд ставити в'язниця падати мигнути каюта.
3848,49.658627,32.304169,Осипова,648,
3849,46.759503,33.940781,Балтський 7-й,430,
3850,50.636611,26.939416,Садова 1-ша,02,
3851,49.84041,24.002834,Віталія Гуляєва,2,"Теорія відповідність рідкий фахівець. Процес чоловічок висловлюватися угодний кільце.
Інструкція покидати промовчати неправда.
Розлад валюта іспит висіти синок болото розстебнути."
3852,51.025229,29.87544,Мигдальна,946,
3853,47.060048,31.679313,Купріна,135,Брову заспокоїтися заспокоїтися склянка натиснути зима вигнати тьмяний. Пити танцювати кільце гіркий деякий діловий вечір. Тута новий актриса незручно нині заклик насолода що.
3854,50.817919,37.940842,Небесної Сотні,90,
3855,47.733003,23.101459,Флотська,37,
3856,47.281763,32.784195,Лінія 45-та,291,
3857,45.180372,31.010913,Отонівський,59,
3858,48.483775,23.011584,Володимира Вінниченка,256,
3859,45.029659,35.961582,Луганська,214,
3860,46.888657,38.290544,Тепличний 1-й,10,Потягнутися заява ремінь присвятити вчора. Відзначити палата бетонний низький низький. Застосовуватися знищення податковий.
3861,50.856871,30.178051,Давида Ойстраха,102,
3862,51.040102,31.463265,Літакова,054,
3863,52.299342,40.315769,Виноградна 1-ша,35,
3864,50.840386,38.2569,Москеті,739,
3865,49.919406,38.897222,Балтський 5-й,09,
3866,49.147251,34.851356,Василя Кричевського,313,
3867,47.847313,28.340013,Гетьмана Сагайдачного,6,Нині світило кишеня адвокат єврейський плід житель. Пристрій виражений заплакати лягати потрясти настати написати ручка. Пісенька нога при й фахівець радити.
3868,52.128843,34.178988,Ялинкова,3,
3869,50.893356,31.124813,Тупиковий 1-й,00,
3870,50.498326,29.932707,Лінія 48-ма,29,"Зміна місце ідея хліб юний сонце несподіваний за.
Дрімати новий ламати зима."
3871,48.157919,32.981709,Олексіївська,537,
3872,47.987348,39.427563,Маршрутна,13,
3873,48.550703,30.688588,Караїмська,78,
3874,49.587283,30.423405,Мирна,23,
3875,49.718857,25.817988,Деволанівська,4,
3876,51.579552,24.596985,Глухівський,2,
3877,47.500436,27.660044,Данила Самойловича,284,
3878,44.921533,26.593732,Ференца Ліста,7,
3879,51.790743,38.945168,Середньофонтанська,20,
3880,47.823057,36.313401,Палубна,036,"Актриса виражений рота зрідка. Важливий академік виражений.
Палець страта правильний підкинути похорон танцювати гуляти. Від'Їзд ковзати передо знищення. Колектив тисяча мотоцикл ручка приятель."
3881,51.215968,26.633679,Миколи Бажана,783,
3882,48.428006,33.826211,Приморська,4,
3883,48.946434,35.306573,Василя Берладяну,07,
3884,47.04556,36.332109,Баркасний,9,
3885,45.982155,38.441419,Хотинський,0,
3886,48.100104,38.195412,Хлібна гавань,073,
3887,45.730347,28.352599,Морський 2-й,3,
3888,45.233655,37.347297,Шилова,677,"Простір шкіра командир легко означати.
Груди ремінь підземний приятель. Армійський хотіти командир камінчик протягувати присісти. Штаб інфекція трясти."
3889,44.562724,25.524586,Лінія 41-ша,565,
3890,51.406105,37.603742,Штурвальна,496,
3891,46.662791,40.31266,Лінія 32-га,5,
3892,49.893304,32.053178,Єврейська,4,Пропадати уточнити штаб шкіра шолом труп який. Написати гідність відділ ковзати а князь плавно.
3893,50.494895,29.919953,Бродська,8,
3894,51.703863,35.430259,Леха Качинського,347,
3895,47.44541,35.614323,Українських Героїв,109,
3896,50.264528,28.129401,Кристаловського,982,
3897,51.524244,30.660836,Садова 2-га,827,"Яблуко навряд ковзати мета тисяча. Вітрина натиснути райком болото метал ліловий ягода.
Близько число бригада набір ставити червʼяк аж. Кидати поставити бригада падати м'який."
3898,52.379091,39.051073,Рабіна Іцхака,357,
3899,47.611221,35.142203,Бориса Нечерди,34,
3900,46.888897,36.666502,Ольвійська,660,
3901,44.908803,24.387915,Бутишів,26,Серйозний уточнити покидати помовчати пристрій мить почуття. Скинути польовий конструкція болісно. Натиснути конференція деякий.
3902,46.584096,23.201111,Берестейська,38,
3903,48.238086,26.543301,Озерна,40,
3904,46.415794,31.209898,Лузанівська,2,Заклик демократія демократія спасти. Здригнутися вказаний коваль покидати квапливий рішення виднітися.
3905,51.237851,22.927942,Ювілейний 1-й,84,
3906,52.228647,32.359932,Ремонтна,966,
3907,52.433498,36.407824,11-та Лінія Марії Демченко,414,Що черговий демократія витягувати яскраво місце виблискувати. Знімати покоління мета збудження заклик білизна сумний доба.
3908,51.4185,40.223821,Грузинська,10,
3909,49.786735,23.221469,Астрономічна,122,
3910,44.569294,23.939161,Ігоря Бедзая,211,
3911,52.317383,29.403119,Теофіла Фраєрмана,57,
3912,50.142089,28.641112,Мостовий,54,
3913,48.802238,33.825657,Олексіївська,2,
3914,49.691403,28.907153,Миколи Боровського,887,
3915,48.815654,34.843981,Грузинська,0,Розгубитися спосіб настати потім пастух. Команда мільярд щастя конференція.
3916,49.801218,22.034356,Маланова,8,
3917,50.536846,26.228267,Сирітський,80,Лівий зрідка означати керівник. Єдиний купа-невеличка бок нестерпний супроводжуватися. Нервово страта плавно банк. Товар спалити роса монета гіркий.
3918,47.556213,31.48683,Каркашадзе,41,
3919,47.222018,35.531057,Петра Лещенка,5,
3920,50.58967,30.137527,Профспілкова,41,
3921,50.365411,40.255289,Заводська 2-га,9,
3922,50.646709,30.940884,Івана Вазова,75,
3923,47.191022,39.78306,Слави,433,Пісня мить зрідка другий задерти залучати. Адвокат гараж кордон дорогий кора. Солома перетнути раніше соціалістичний порівняння місце кишеня.
3924,46.541818,32.313242,Солонцюватий,336,
3925,44.123545,38.352016,Олександра Мурашка,440,
3926,44.993054,39.297704,Олександра Кутузакія,4,
3927,45.117478,25.931935,Слави,97,
3928,51.364987,36.737016,Заводська 3-тя,4,Народ безпорадний витягувати терапія порівняння теорія вовк. Казна-Хто набір програміст новий падати за. Щур прем'єра задерти порт що-небудь бажання.
3929,49.867216,22.481885,Кортацці,76,
3930,47.378965,23.809105,Рівності 2-й,122,Степ досліджено господиня роса синок отже. Ставити місце передо шолом мигнути неправда степ. Затримати зображати яскраво щастя наступати ніж здригатися.
3931,52.401243,23.09339,Листяна,005,Незручно пристойний господь боєць програміст солома. Метал зима гідність дрімати пастух написати скинути.
3932,50.4645,37.452669,Шевальових,188,
3933,49.535782,32.830618,1-ша Лінія 4-ї ст. Люстдорфської дороги,1,
3934,45.36274,22.93622,Лазурського,355,
3935,49.244423,25.376046,Бєлякова,308,"Лапа вчений що-небудь безпорадний запустити. Комунізм житель космос намір серйозний. Черговий матерія синок бак.
Картинка похмуро ліхтарик багряний незвичний."
3936,50.815909,35.932206,Альпіністів,076,
3937,52.085593,22.101928,Сергія Ейзенштейна,5,
3938,47.041,38.377143,Трусовська,908,
3939,50.595799,26.81894,Караїмська,792,
3940,49.609937,35.61822,Солонцюватий 1-й,9,"Решітка дихання слати неправда ягода ламати який.
Степ художній головний написати. Зрідка гуляти перетнути бок ягода кордон полум'я. Незручно мʼята зелений соціалістичний функція головний труп."
3941,49.796478,37.491432,Решата Аметова,75,
3942,45.212634,33.27292,Ромський,1,Метал плавно білизна епоха ламати шкіра. Заспівати ковзати актриса наступати здригнутися. Сміливий палата виникнення аж білизна незручно монета різноманітний. Нарада білизна дошлий інтернет.
3943,52.115468,36.423656,Ярослава Баїса,27,
3944,49.755258,26.296123,Косий,41,Райком роса монета інтелектуальний ґудзик чоловічок приходити. Метал потрясти торгівля червонй.
3945,51.7952,32.175267,Луганська,37,Перебивати в'язниця один число єврейський рішення. Вивчити блискучий зрозумілий забирати багряний здригнутися.
3946,49.612732,38.291896,Лінія 38-ма,6,
3947,48.42981,35.262258,Одарія,114,"Нестерпний лягати безпорадний.
Хліб ґудзик досліджено вчора. Яблуко а безпорадний диявол. Мати район здалеку ручка незвичайний факультет хлопець."
3948,44.154044,27.24954,Дельфін,9,
3949,48.336618,22.323484,Докова,62,
3950,44.176592,40.417587,Привокзальна,4,
3951,45.573824,33.601387,Ольгіївський узвіз,37,
3952,44.716249,31.624227,Зелена балка,0,
3953,47.182634,30.177572,Шкільний аеродром,38,Ліворуч світило витягувати похорон доба червонй природний. Зелений відзначити вивчити незвичайний. Точно банк колишній голубчик.
3954,47.763407,39.004694,Східний 1-й,66,
3955,45.895722,35.463179,Донецька,510,
3956,52.237058,23.147585,Айвазовського,75,"Колишній падати присвятити єврейський дружно. Вечір ланцюжок занадто трясти лівий вітати число.
Що-Небудь армійський пробувати прощення сонце. Співати так степ міра степ."
3957,46.279468,22.567973,Ігоря Балмагії,0,"Байдужий ефект ягода пастух.
Щур синок мигнути.
Трубка ліхтарик покидати вигнати відділ. Взагалі число виблискувати вигнати спалити можливо. Занадто програміст набір штаб будівництво."
3958,44.728398,25.833745,Дачний 2-й,2,
3959,44.287542,30.565209,Грузовий,771,
3960,52.24021,27.214374,Верф’яний,039,
3961,50.85335,26.273131,Радіальний,90,
3962,45.182372,35.259577,Станційна 2-га,74,"Аж олівець нервово бригада.
Витягувати природний порода князь незручно потім."
3963,51.98927,38.668748,Давида Бурлюка,170,
3964,48.79758,30.063206,Херсонський сквер,44,Порівняння армійський коробка тута викинути рідкий. Сумнівний бігати викинути здригнутися.
3965,49.018428,39.807521,Перлинна,009,
3966,44.186302,25.021964,Олександра Богомольця,6,
3967,49.087443,29.071619,Мукачівський,5,
3968,49.543025,40.467965,Угорська,280,
3969,45.918709,24.577511,Абрикосовий,46,
3970,44.393322,33.447409,Академіка Сахарова,25,
3971,48.378746,34.141919,Бессарабська,262,"Розстебнути нарада виражений о природа. Легко олівець навряд заборонити головка. Яскраво мигнути вітрина.
Рішення дихання іспит встати порівняння. Мимо труп о ліворуч щастя який незвичний."
3972,51.323973,26.578778,Томатна,0,
3973,49.518875,30.615474,Демократична,8,Багаття ручка радити один темніти уточнити. Блискучий о іспит ґудзик комунізм демократія легко виднітися. Ліхтарик вперед мить гіркий мигнути. Пристрій палата прохід фахівець факультет.
3974,45.905437,34.450599,Василя Берладяну,1,
3975,49.577142,28.347454,Скляна,520,
3976,51.858699,36.296849,Аеродромна,3,
3977,51.323011,30.166629,Петра Біциллі,649,
3978,51.26808,35.558205,18-та Лінія 6-й ст. Люстдорфської дороги,994,Хід провінція метал інвалід заплакати похорон. Каюта настати інвалід монета через міра навіщо. Шолом важкий призначити міф потім настати здригатися.
3979,44.255586,26.428334,Рабіна Іцхака,230,
3980,51.707661,28.785747,Якірний,861,
3981,45.2839,34.51244,Тираспольська,829,
3982,49.788306,27.870395,Лінія 31-ша,8,
3983,48.270135,35.681149,Рівності 1-й,0,"Вказаний пропаганда кора спосіб ніч заклад покидати результат.
Деякий жити монета нарада новий лівий звільнити. Міф квапливий знімати темніти виднітися ручка функція командувач."
3984,45.088475,30.919561,Чорноморський 5-й,57,
3985,46.009997,23.558057,Бутишів,391,
3986,47.159829,24.143363,Локомотивна,65,
3987,44.859953,33.870474,Квітковий,612,
3988,49.509147,34.033883,Бориса Нечерди,75,
3989,51.994332,28.853775,Варненська,986,
3990,46.023366,38.599503,Бахчева,5,
3991,44.57756,24.592967,Ялинкова,18,
3992,46.843153,33.890426,Ярослава Баїса,78,
3993,47.259313,25.809217,Соляний 3-й,773,
3994,45.472236,39.491205,Косовський,9,
3995,46.464104,33.41404,Мельницька,249,
3996,50.80398,33.86519,Селекційний,618,Здалеку палата синок можливо діловий обуритися. Салон підземний діловий розводити фахівець танцювати. Незвичний потягнутися правильний несподіваний неправда.
3997,44.759409,34.030359,Генерала Алмазова,5,
3998,44.178265,33.881062,Василя Данилевича,2,Гідність низький наступати ленінград несподівано синок. Хлопчисько монета пропаганда похмуро вперед раніше.
3999,47.054654,37.970688,Пересипський 2-й,0,
4000,50.254483,39.581295,Батуринська,462,Ґазда сміття навіщо тьмяний оборот ручка. Підлога висловлюватися штаб насолода. Груди пастух розвернутися виконувати плід вовк матерія.
4001,46.824771,22.608551,Монгольська,993,
4002,45.466487,38.433342,Обривиста,0,
4003,48.169719,28.818792,1-ша Лінія 4-ї ст. Люстдорфської дороги,72,
4004,45.912414,31.118475,Буковинська,612,
4005,44.729448,23.30012,Ніжинська,799,
4006,45.787482,30.430907,Грузовий,0,Оборот збільшуватися за задерти лягати ґазда інтернет. Ефект вивести століття збільшуватися інший природний світило збільшуватися. Ланцюжок інтернет хід нестерпний.
4007,48.275469,25.317231,Перепечка,278,
4008,45.32443,26.449278,Листяна,9,
4009,45.650005,30.821905,Раїси Сергієнко,6,
4010,44.812085,28.667088,Дачна,58,
4011,46.705629,39.466292,8-ма Лінія 6-й ст. Люстдорфської дороги,8,
4012,49.21716,24.502231,Фонтанська дорога,3,
4013,52.406901,33.252105,Відважних,295,Засунути зупинити червень заплакати програміст залучати. Прихований медицина фахівець потрясти.
4014,48.393818,24.826058,Західний 3-й,3,
4015,48.203839,22.995618,Азовський,107,
4016,48.077972,25.722496,Кортацці,616,
4017,52.324871,23.060008,Виноградний тупик,955,
4018,46.947849,31.31551,Дубовий гай,170,
4019,44.157915,27.833908,Бригадна,09,
4020,47.739236,39.152467,Віктора Скаржинського узвіз,725,
4021,48.98467,28.795206,Ігоря Кисельова,7,
4022,44.095318,35.227419,"Амундсена, 3-й",562,
4023,46.970714,22.649712,Навігаційний,818,
4024,48.309026,31.354965,Сонячна,2,
4025,45.308222,33.766325,Дмитріївська,001,
4026,51.978659,39.577772,Обільна,4,
4027,47.278442,30.816681,Ірини Жиленко,647,
4028,50.882113,32.349366,Поперечний,8,
4029,44.785678,31.182145,Шкільний аеродром,32,
4030,47.329077,36.669316,Тепла,41,
4031,51.933787,28.573617,Мала Садова,1,
4032,51.069012,32.507738,Ольгіївський узвіз,690,
4033,46.281753,35.833943,Західний 2-й,0,
4034,44.798987,40.370077,Давида Ойстраха,241,Трясти синок домогтися занадто пастух монета. Командир збудження теорія міркування заспокоїтися епоха плід.
4035,49.06719,29.309807,Житомирська,0,
4036,46.201386,22.468465,5-та Лінія 6-й ст. Люстдорфської дороги,30,Ленінград олівець за яскраво шкіра струмок академік. Сміливий збільшуватися ліхтарик коваль.
4037,44.158838,32.573088,Монгольська,156,
4038,50.453037,23.686217,Одеса-Головна,73,
4039,50.412406,23.767719,Георгія Липського,785,Вигнати перебивати ланцюжок. Господь казна-хто слати нарада тисяча. Склянка синок діловий конференція. Знімати затягнутися житель гараж заклад.
4040,52.210583,29.966841,Китобійний 1-й,32,Зрозумілий заклад о. Супроводжуватися прелесть несподіваний.
4041,47.011929,24.273091,Лузанівка,56,
4042,50.114113,33.008088,Мацієвської,69,Інтернет хлопець торгівля метелик поріг. Вказаний від'їзд заклик бетонний безпорадний. Банк квапливий благати порода очко.
4043,46.276682,23.552161,Дюківська,47,
4044,52.353446,34.513311,Азербайджан,559,
4045,51.094781,38.25954,Академічна,78,"Раніше покидати насолода близько похмуро.
Брову епоха реклама солома метелик основа упор кут. Головка намір правий ліловий зупинити мить. Розуміти міра різноманітний робочий коробка."
4046,49.632542,37.998591,Місячна,698,
4047,50.153776,22.50716,Райдужна,551,
4048,48.061585,29.296356,Мечникова,2,Пробувати розлад плавно запустити низький процес. Намір реклама супроводжуватися іспит даль монета. ЧервʼЯк повністю настати направо.
4049,50.039781,28.710173,Шефська,65,Заява палата вивести поява протягувати летіти. Насолода народ ґаздиня насолода голубчик інструкція склянка. Зарплата радість багряний затримати в'язниця заборонити.
4050,44.286388,29.55469,Митна,59,Помовчати вчора сміття отже. Гіркий при танцювати збільшуватися картинка. Ламати мотоцикл що-небудь розгубитися.
4051,52.080755,26.21197,Студентський 5-й,5,
4052,49.845735,26.606719,Тепла,31,Нарада угодний тютюн мить увійти. Синок можливо різноманітний зелений лівий дрімати дружно страта. Приятель засунути струмок інструкція дрібниця. Повністю вовк військовий нога.
4053,48.267713,26.277236,Курортний 6-й,996,
4054,49.085814,24.75849,Ананьївська,46,
4055,51.76221,31.448939,Флотський 4-й,04,
4056,48.984536,40.039181,Манежний,213,Обуритися виконувати колектив заборонити від'їзд дівка ягода. Палець розкішний падати.
4057,48.701801,24.770871,Житомирський 3-й,76,
4058,47.737978,30.271305,Куниці,68,
4059,51.854663,27.46907,М’ясоєдовська,20,
4060,47.188023,29.331216,Іони Отаманського,6,
4061,44.782318,28.011765,Промисловий,427,
4062,51.958263,26.604541,Савицький,1,
4063,46.488375,29.808702,Купріна,053,
4064,48.371515,28.133815,Крайня,4,"Правильний відділ гараж. Падати розводити мить пропадати синок. Теорія засунути падаль.
Жити викинути а реклама. Армійський несподіваний розвинений плід."
4065,48.093636,38.857664,Обривиста,18,
4066,49.376953,24.303881,Центральна,4,
4067,44.53237,34.069963,Ференца Ліста,798,
4068,44.503218,30.379024,Чехівського,517,
4069,48.125086,26.361931,Баштанна,205,
4070,50.822574,38.838556,Петра Калнишевського,12,
4071,51.2735,31.254701,Парусна,534,Закласти картинка падати. Досліджено хлопчисько прощення. Ідея рота бочок демократія дружно супроводжуватися.
4072,47.43653,26.576659,Дальницька,54,Покидати важливий дихання о. Порада мати ленінград міркування.
4073,47.103368,23.083112,Шилова,039,
4074,47.82492,23.934759,Кристаловського,93,
4075,47.918048,22.442848,Сухолиманна,85,
4076,50.300375,34.747524,Тепла,42,Інтернет черевик рота заборонити заборонити розвернутися. Низький тютюн будівництво наступати валюта намір.
4077,44.162823,40.498574,Новоселів,7,
4078,49.870894,23.126979,Кодимський,8,
4079,47.621782,31.365015,Вокзальний,5,
4080,48.803049,32.068805,Ткачова,0,
4081,49.751577,38.574752,Виноградний тупик,84,
4082,48.158777,37.057599,Братів Малакових,565,
4083,52.065247,39.283667,Лінія 40-ва,64,Решітка голубчик медицина брову. Каюта присвятити головний польовий робочий ґудзик постійний. Вмирати дальній забирати трясти.
4084,44.902279,33.475733,Левадна,8,
4085,45.324689,36.877316,Депутатський,1,
4086,50.596388,36.591708,Лінія 55-та,94,Вечір порівняння райком перед. Міркування інший висловлюватися направо байдужий друкувати хід.
4087,45.414499,39.768064,Виноградна,9,
4088,45.58488,39.701881,Офіцерський 2-й,812,
4089,47.753917,24.992886,Нова,45,
4090,46.949085,25.184316,Лїнія 1-ша,4,
4091,46.907108,30.653632,Штабний,460,
4092,49.643768,36.304691,8-ма Лінія Дачі Ковалевського,09,
4093,46.409741,26.910896,Гоголя,7,
4094,44.491366,38.417483,Лузанівка,28,
4095,45.964301,33.533875,Москеті,04,
4096,49.870024,31.231015,Поперечний,3,"Бетонний червонй промовчати зелений вивести низький.
Теорія тута робочий відділ трясти відповідність."
4097,51.679313,23.559618,Лютнева,0,
4098,48.096283,30.224267,Лучиста,833,Роса дівка розуміти мигнути. Командувач передо дальній блискучий квапливий написати. Безглуздий решітка триста протягувати.
4099,51.246638,36.515052,Проїзний 3-й,77,
4100,44.227234,29.04173,Стражеска Миколи,9,
4101,50.162756,33.112164,19-й км Старокиївської дороги,992,
4102,45.983046,35.713163,Лінія 47-ма,4,
4103,48.249593,34.637561,Центральний аеропорт,38,"Обуритися райком факультет новий господиня олівець олівець. Розлад програміст солома зрозумілий затягнутися.
Бочок загроза образа рот приятель результат валюта."
4104,44.529825,28.475087,Цебриківська,800,
4105,44.949463,33.045664,Яші Гордієнка,127,
4106,52.33432,23.755193,Посівна,464,"Новий порада діставати гараж.
Прошепотіти різноманітний недолік. Решітка вибирати грати труп порода керівник бетонний. Диявол білизна настати мільярд м'який прем'єра міра."
4107,49.016442,32.685339,Різовська,9,
4108,48.420225,22.983612,Джерельна,13,
4109,44.340321,28.473927,Водопровідна,036,
4110,49.470479,37.474281,Високий,6,
4111,49.955794,30.594505,Дальній,171,
4112,45.233883,34.545571,Пішонівська,3,Висловлюватися райком чотири плід валюта синок затягнутися. Навіщо щур хлопчисько рідкий. Покидати різноманітний степ пробувати багаття мить кпсс співрозмовник.
4113,48.780223,37.492784,Генерала Алмазова,39,Тютюн іспит купа самостійно означати. Роса який блін заклик райком тривога. Зрозумілий повністю написати бак здалеку пропадати близько.
4114,49.181501,35.465482,Лінія 47-ма,9,
4115,52.040905,34.000344,Марка Твена,113,
4116,48.073285,33.766348,6-та Лінія Марії Демченко,9,
4117,46.366554,27.878891,Слави,68,
4118,46.370747,35.088874,Лінія 39-та,794,"Який п'ятеро кпсс наштовхнутися недолік крутий. Пісня зловити звільнити виражений господь.
Зловити написати степ ґазда інтелектуальний художній."
4119,44.422243,35.572932,Хаджибейський 1-й,64,Вечір торгівля мʼята важливий плавно. Функція образа ніж незручно художній. Порівняння століття несподівано інфекція почуття квапливий супроводжуватися.
4120,51.380884,33.715784,Східчастий,09,
4121,45.233738,33.497969,Краснослобідський,312,
4122,47.874991,26.53943,Байгородський,8,
4123,50.586544,27.227905,Лінія 36-та,1,
4124,48.566142,32.462425,Мечникова,508,"Конструкція податковий струмок виражений степ раніше труп. Заборонити що народ щур підкинути господь ліворуч.
Число розгубитися білизна темніти медицина приятель зловити. Засунути господиня щур."
4125,47.315494,34.209128,Старобазарний,667,
4126,46.073067,23.015489,Авіаторів,54,
4127,45.572371,30.519975,Олександра Богомольця,61,
4128,44.848552,35.89125,Степний 2-й,5,
4129,47.126945,25.325431,Отрадна,3,"Зображати казна-хто порт термін зображати витримати теорія. Ґазда вибирати метелик засунути райком функція.
Збудження вітрина суглоб палата заробити."
4130,47.779195,30.92055,19-та Лінія,39,Зупинити мигнути термін пірʼя заява. Число забирати коричневий намір відзначити гіркий. Квапливий конференція червонй купа блискучий.
4131,44.01511,22.335481,Докова,409,
4132,48.833117,26.23156,Листяний,5,
4133,46.427419,34.824555,Людмили Гінзбург,161,
4134,50.941427,38.846343,Чорноморська,68,
4135,46.564129,28.922677,Кладовищенська,029,
4136,51.610673,38.155242,Маразліївська,86,
4137,46.99008,23.106248,Юхима Фесенка,752,
4138,47.353665,31.88274,Олешківська,57,
4139,45.844944,32.89904,Улицька,846,Зрідка очко армійський кидати засунути задерти.
4140,50.863313,25.392951,Крушельницької,252,
4141,45.107792,39.785124,Бузковий 1-й,1,
4142,48.461205,36.691504,В'ячеслава Липинського,092,
4143,46.385463,33.694697,Адміральський,345,
4144,47.26528,26.207441,Караїмська,531,
4145,45.781207,33.131184,Композитора Вербицького,2,
4146,48.112487,29.512443,Проценка,2,
4147,50.020461,33.236562,Каретний,7,
4148,51.903439,24.8054,Політкаторжан,6,
4149,50.366023,30.591888,Таїрова,75,
4150,49.816736,31.651598,Павла Кравцова,330,
4151,52.144334,36.263319,Івасюка Володимира,4,
4152,44.987822,36.88064,Велика Садова,3,
4153,49.812857,25.623906,Олександра Мурашка,03,
4154,47.353441,28.447459,Мостовий,16,
4155,50.835064,22.455343,411-ї батареї,017,
4156,48.185761,37.916552,Восьмого березня 3-й,276,
4157,45.787299,24.548042,Отонівський,5,
4158,44.290133,35.748151,Басейний 3-й,00,
4159,44.062407,34.319649,Просвіти,353,"Подробиця черговий виблискувати незручно світило порода. Актриса блискучий відзначити засунути трясти.
Тютюн конструкція кишеня. Оборот відповісти правління вказаний триста збільшуватися."
4160,48.714923,29.556617,Деревообробний 5-й,5,
4161,51.593899,28.466337,Деволанівська,83,
4162,51.191468,33.598495,Лінія 47-ма,78,
4163,52.049051,27.457385,Артезіанська,8,
4164,48.368932,31.756658,Мариністів,85,
4165,46.895809,31.002998,Рятувальників,88,
4166,49.435223,35.577338,Іподромний,257,
4167,47.638402,29.426632,Мацієвської узвіз,61,Услати художній пристрій брову відповідність. Прошепотіти єврейський функція салон правильний покидати. Комунізм польовий натиснути єврейський художній.
