id,employee_id,event_id,vehicle_id,arrived_at
8260,2703,7420,9879,2025-01-09 08:34:46.152784
8261,7934,8451,3018,2025-01-08 04:55:46.705606
8262,8202,8525,5475,2025-01-06 19:33:19.928301
8263,4195,9704,1557,2025-01-01 21:09:26.248780
8264,659,4226,5871,2025-01-05 14:15:11.021724
8265,2495,3422,1874,2025-01-03 23:47:48.244328
8266,2968,9405,9435,2025-01-04 19:12:46.602361
8267,7581,6350,2846,2025-01-02 21:02:51.211402
8268,50,156,8793,2025-01-07 14:06:57.355838
8269,5863,3488,3144,2025-01-03 15:41:47.219824
8270,3661,190,8668,2025-01-02 00:33:00.058982
8271,5963,8010,1163,2025-01-09 02:44:23.647651
8272,4731,789,7780,2025-01-01 22:40:50.815785
8273,9166,910,7386,2025-01-08 17:25:24.974243
8274,8100,725,9971,2025-01-06 21:53:21.104952
8275,839,4087,1856,2025-01-07 14:42:01.523033
8276,2518,3048,2519,2025-01-02 17:35:17.547472
8277,4981,6467,6408,2025-01-06 04:11:16.571556
8278,1402,6117,667,2025-01-06 16:01:30.631773
8279,9303,2036,7299,2025-01-07 13:03:46.797697
8280,8044,8031,7869,2025-01-07 23:25:56.195587
8281,5051,1869,5217,2025-01-04 03:09:32.771775
8282,692,2388,4929,2025-01-09 02:46:12.988597
8283,3520,3862,9364,2025-01-07 16:03:43.958503
8284,3663,5234,1061,2025-01-02 09:15:41.419257
8285,7585,717,7104,2025-01-01 11:00:35.275329
8286,4227,367,9489,2025-01-06 15:23:41.625812
8287,9415,3301,2163,2025-01-04 03:02:57.821649
8288,1264,4374,8358,2025-01-09 00:28:06.987561
8289,2174,2667,5297,2025-01-09 10:47:55.188210
8290,9014,2432,898,2025-01-07 04:30:47.419198
8291,6845,7834,8231,2025-01-06 23:06:20.150980
8292,1506,134,2181,2025-01-06 23:48:48.275836
8293,682,1719,1989,2025-01-04 20:36:57.647967
8294,6797,2272,4509,2025-01-06 01:06:50.165026
8295,4437,3122,8214,2025-01-08 22:10:20.181623
8296,9956,6702,8776,2025-01-07 02:13:12.518908
8297,4913,8198,6774,2025-01-03 03:16:24.913326
8298,877,8685,6119,2025-01-03 09:06:28.664766
8299,9189,4215,8992,2025-01-07 01:20:46.564829
8300,8002,2708,5605,2025-01-01 05:28:53.752862
8301,1643,6205,5542,2025-01-07 22:11:48.651280
8302,5660,5073,4211,2025-01-06 08:43:58.556592
8303,7777,6520,5760,2025-01-01 19:03:29.423556
8304,6601,7477,2416,2025-01-04 06:07:24.506463
8305,9917,8942,1944,2025-01-05 18:51:20.066660
8306,8423,1120,8492,2025-01-04 06:52:04.348264
8307,4751,3311,5462,2025-01-05 16:56:04.177089
8308,6097,2872,9928,2025-01-05 02:05:30.649243
8309,8672,7201,1442,2025-01-01 07:58:25.204136
8310,3529,3226,3822,2025-01-01 12:16:01.539084
8311,9588,2287,3065,2025-01-05 21:01:34.332842
8312,6187,4513,9547,2025-01-01 00:36:21.283277
8313,7249,1145,5531,2025-01-05 23:54:46.304752
8314,1998,3478,1909,2025-01-07 14:33:02.565883
8315,1789,7310,2269,2025-01-02 10:53:59.750121
8316,9557,8801,2327,2025-01-01 16:04:26.574914
8317,6809,1777,7799,2025-01-08 19:16:24.405877
8318,996,3130,2575,2025-01-05 17:15:14.517690
8319,4892,9948,8919,2025-01-06 20:17:45.571568
8320,2036,3346,9704,2025-01-02 12:08:22.463533
8321,1205,5060,7823,2025-01-01 22:14:10.208532
8322,300,43,6624,2025-01-04 17:54:06.561411
8323,2317,5251,7742,2025-01-01 23:15:19.198077
8324,5353,9626,3784,2025-01-07 23:50:01.858039
8325,4853,7256,648,2025-01-06 14:48:47.147443
8326,9607,3129,4048,2025-01-01 04:56:08.574169
8327,5285,7494,9945,2025-01-03 20:56:25.268822
8328,6723,7387,3143,2025-01-05 21:48:19.739245
8329,5078,8446,5888,2025-01-02 09:16:19.365223
8330,7938,7644,957,2025-01-07 15:45:49.641276
8331,4713,9554,2939,2025-01-03 17:19:48.701219
8332,8140,8934,4715,2025-01-01 14:03:56.815805
8333,2446,5598,7888,2025-01-07 19:47:44.703259
8334,3703,7933,5982,2025-01-02 11:33:52.358495
8335,4818,7463,5002,2025-01-06 16:33:18.654894
8336,5078,6557,6321,2025-01-03 11:40:43.866812
8337,4262,6952,6705,2025-01-01 05:18:54.390057
8338,6812,8675,5338,2025-01-01 13:59:57.224093
8339,843,5346,2667,2025-01-04 16:12:52.819432
8340,1687,6186,8453,2025-01-08 01:14:00.078298
8341,3596,2888,3290,2025-01-08 05:06:16.706667
8342,3682,9389,8529,2025-01-05 16:26:24.340039
8343,9511,7879,5671,2025-01-06 18:28:02.782033
8344,5657,121,1361,2025-01-03 21:13:42.801095
8345,7516,1133,2948,2025-01-08 20:13:16.488631
8346,2160,7120,9072,2025-01-07 05:34:17.941828
8347,7028,9746,23,2025-01-09 02:53:18.197114
8348,162,3923,6048,2025-01-03 20:46:54.286054
8349,718,8301,8009,2025-01-03 00:28:03.240946
8350,1094,3894,5959,2025-01-07 13:48:23.850490
8351,1752,3919,7523,2025-01-05 03:49:03.948684
8352,3615,5487,7269,2025-01-08 17:38:20.110836
8353,4174,7041,5226,2025-01-05 15:02:28.046146
8354,5496,5122,1420,2025-01-01 06:06:18.093256
8355,2577,5987,2130,2025-01-02 21:01:58.113260
8356,9531,7670,7426,2025-01-01 00:40:12.260370
8357,7775,5764,5922,2025-01-06 05:30:57.952504
8358,6952,4339,1739,2025-01-01 09:06:54.931643
8359,2737,5425,5056,2025-01-03 03:15:53.192751
8360,8582,9720,1530,2025-01-06 12:40:07.132603
8361,6495,1466,9975,2025-01-01 14:07:30.029599
8362,38,1451,1047,2025-01-05 09:17:32.132333
8363,6099,1864,1811,2025-01-08 22:58:06.924803
8364,7392,9228,1393,2025-01-01 09:30:39.078131
8365,7658,9486,3048,2025-01-07 15:14:53.126178
8366,2281,6775,8401,2025-01-06 01:30:54.987684
8367,6038,9639,1455,2025-01-05 07:44:25.132538
8368,8790,5723,158,2025-01-03 00:21:45.872268
8369,7438,7746,7170,2025-01-08 04:11:23.563144
8370,4017,2916,7475,2025-01-04 21:07:19.091035
8371,9308,4646,8968,2025-01-03 05:06:31.417694
8372,2198,9453,9670,2025-01-05 09:29:50.969506
8373,9867,5339,4366,2025-01-08 22:43:24.402107
8374,733,7579,6229,2025-01-01 08:18:54.661685
8375,4033,3792,4118,2025-01-03 14:47:00.626592
8376,5866,1084,4949,2025-01-04 00:50:21.410292
8377,4121,2385,4080,2025-01-01 17:00:12.961816
8378,7009,3312,9139,2025-01-08 14:51:16.731797
8379,2888,5167,9436,2025-01-07 02:27:06.246835
8380,9269,3758,2171,2025-01-02 06:39:42.165613
8381,7872,6572,6944,2025-01-09 03:46:26.694237
8382,3807,9576,6268,2025-01-09 08:45:12.215489
8383,3399,7362,7613,2025-01-01 19:19:22.317346
8384,8277,2453,8218,2025-01-04 15:17:56.563437
8385,5741,8312,9120,2025-01-09 09:28:11.732041
8386,4374,6575,3458,2025-01-08 06:28:17.425166
8387,5225,2673,6132,2025-01-02 14:25:45.849973
8388,1983,7765,8906,2025-01-07 16:40:54.012833
8389,2284,5737,4551,2025-01-09 10:52:24.551466
8390,4181,1209,7808,2025-01-04 17:41:34.877668
8391,7392,4891,3349,2025-01-01 17:24:24.855744
8392,5931,5908,4232,2025-01-04 15:36:23.309472
8393,9654,9397,2818,2025-01-06 06:16:54.345555
8394,8549,228,7008,2025-01-07 22:45:32.067408
8395,7703,9455,5824,2025-01-02 15:33:10.596977
8396,9553,2558,3908,2025-01-04 10:57:51.786803
8397,1572,4750,9549,2025-01-07 03:50:15.085314
8398,772,4467,2816,2025-01-05 22:39:04.084252
8399,6113,1327,971,2025-01-02 09:48:21.470834
8400,9766,9247,7096,2025-01-04 22:38:15.750401
8401,6673,4374,5006,2025-01-08 13:00:32.921738
8402,1190,9445,2469,2025-01-08 19:02:53.993580
8403,8753,4308,7461,2025-01-09 06:46:25.202364
8404,6074,320,4793,2025-01-04 18:44:19.592802
8405,5560,5293,8967,2025-01-08 21:27:09.711437
8406,4467,1594,6783,2025-01-09 05:30:49.925107
8407,5851,1230,1378,2025-01-06 09:42:00.813482
8408,4398,5425,5451,2025-01-03 23:07:17.602364
8409,4757,3107,1482,2025-01-08 12:54:01.178545
8410,4164,3712,5407,2025-01-07 11:47:38.951038
8411,5389,8769,6015,2025-01-02 22:06:24.248697
8412,5312,7729,6522,2025-01-08 16:49:15.487791
8413,471,6459,5851,2025-01-07 23:25:21.251135
8414,496,4615,4088,2025-01-03 07:35:39.195127
8415,363,2162,9957,2025-01-01 15:57:37.909908
8416,7478,5647,9081,2025-01-07 18:42:36.861757
8417,7957,6740,8481,2025-01-05 07:58:19.421547
8418,9068,1431,2937,2025-01-01 13:02:30.240931
8419,8633,2507,9406,2025-01-07 19:30:33.210417
8420,6537,6964,7003,2025-01-02 09:24:41.255145
8421,5311,947,6863,2025-01-07 09:01:56.410243
8422,3181,8732,1378,2025-01-09 01:19:29.662237
8423,7271,6911,3985,2025-01-05 14:26:31.125287
8424,8061,8107,1419,2025-01-06 03:57:20.504163
8425,9884,2993,7074,2025-01-01 21:42:34.114468
8426,3231,5378,3923,2025-01-01 08:33:36.798817
8427,1620,828,7276,2025-01-04 09:46:49.396966
8428,3482,2345,901,2025-01-05 03:10:06.540411
8429,4833,3716,5768,2025-01-02 20:29:31.724436
8430,44,6397,3134,2025-01-08 01:14:15.679218
8431,3802,554,2358,2025-01-08 09:43:12.227821
8432,6716,4939,5488,2025-01-01 22:43:49.895274
8433,5805,6831,5883,2025-01-03 03:36:06.703281
8434,8106,4461,6560,2025-01-04 14:44:16.422939
8435,6285,4135,5047,2025-01-01 15:06:04.898623
8436,2193,7764,3761,2025-01-01 01:49:29.305131
8437,5926,5768,5819,2025-01-03 18:07:31.297408
8438,6207,1971,3198,2025-01-09 02:20:31.961074
8439,5857,2218,3686,2025-01-01 10:16:12.301476
8440,1658,3591,8615,2025-01-09 02:12:58.196786
8441,1407,8572,5719,2025-01-09 09:15:37.833026
8442,7579,3099,2113,2025-01-06 20:45:26.121264
8443,9994,1304,5058,2025-01-05 14:05:32.191501
8444,6363,1409,3142,2025-01-01 18:14:06.199510
8445,7850,3029,9617,2025-01-08 18:31:31.460106
8446,6391,455,8223,2025-01-07 08:46:30.580760
8447,5475,6125,2150,2025-01-06 13:49:36.463885
8448,9595,9873,6671,2025-01-01 03:11:14.093111
8449,7231,9312,9620,2025-01-09 08:49:43.468871
8450,4227,1761,716,2025-01-03 01:52:28.155327
8451,6534,9974,9583,2025-01-03 03:55:06.961387
8452,1614,1687,2179,2025-01-07 00:02:55.757037
8453,4132,4066,8426,2025-01-07 16:28:33.650516
8454,1538,66,2476,2025-01-05 18:37:45.696055
8455,2396,3701,161,2025-01-04 18:07:43.793226
8456,6152,2270,4544,2025-01-04 19:01:06.664461
8457,1731,8759,4360,2025-01-02 13:20:04.049577
8458,3506,487,2308,2025-01-04 12:44:16.649603
8459,7741,391,9460,2025-01-06 02:35:23.217452
8460,5003,4595,4185,2025-01-06 13:16:39.111688
8461,6043,6726,4007,2025-01-07 23:16:47.177260
8462,5006,2669,8864,2025-01-08 11:26:22.341380
8463,1102,2732,5361,2025-01-04 19:09:26.896305
8464,5857,3514,6245,2025-01-02 01:11:41.814723
8465,8928,4802,2536,2025-01-02 04:20:24.627614
8466,1408,5521,4478,2025-01-05 11:39:54.397022
8467,5388,2333,924,2025-01-07 03:54:42.223246
8468,7089,5257,6794,2025-01-07 03:04:03.953341
8469,9130,3854,6066,2025-01-08 23:27:54.006970
8470,8034,9949,8678,2025-01-07 21:28:21.485796
8471,6507,9522,6584,2025-01-03 16:27:38.694117
8472,1471,9352,7243,2025-01-08 09:13:59.163718
8473,7956,3541,7272,2025-01-04 20:25:30.279080
8474,6460,5900,9837,2025-01-08 21:52:20.359233
8475,8847,3553,2567,2025-01-05 21:06:09.634586
8476,6783,8176,2527,2025-01-07 06:49:11.576996
8477,508,8519,4401,2025-01-07 03:14:32.322585
8478,99,7727,1269,2025-01-06 09:08:39.688094
8479,3371,1698,1948,2025-01-01 01:53:21.931924
8480,6396,4726,5160,2025-01-06 13:43:13.375275
8481,9761,7531,7489,2025-01-06 01:13:51.953000
8482,7869,5844,6210,2025-01-05 08:11:03.620317
8483,9746,4257,7579,2025-01-02 02:20:03.943249
8484,6891,6277,2162,2025-01-08 03:00:05.032684
8485,6685,3662,1872,2025-01-01 06:52:39.801765
8486,8177,6817,2437,2025-01-07 08:46:24.520372
8487,2599,4404,2858,2025-01-07 04:04:03.381715
8488,6550,939,4232,2025-01-08 18:32:54.685497
8489,2357,4684,9847,2025-01-03 16:39:57.018811
8490,6560,9887,2442,2025-01-02 23:31:37.374169
8491,8959,1680,1163,2025-01-03 02:28:19.307251
8492,6208,3569,3469,2025-01-02 03:46:25.198900
8493,5671,6388,5022,2025-01-03 16:16:40.044366
8494,4470,3686,6052,2025-01-02 02:26:36.906325
8495,6742,1410,7842,2025-01-08 17:18:19.569704
8496,8157,4700,5752,2025-01-03 03:14:09.254640
8497,1917,1717,8253,2025-01-04 22:18:45.183912
8498,8452,4474,7110,2025-01-03 13:29:50.998717
8499,7435,9738,1943,2025-01-01 00:48:32.714969
8500,9244,129,2620,2025-01-03 10:00:27.852011
8501,6446,2317,1126,2025-01-05 23:41:27.407995
8502,4879,3844,8402,2025-01-05 11:58:03.235965
8503,4322,6447,5600,2025-01-05 04:57:58.754255
8504,8250,2613,7140,2025-01-05 07:49:48.810875
8505,8936,1642,8792,2025-01-08 05:12:40.103762
8506,8780,1430,1752,2025-01-08 01:16:45.767000
8507,6189,8662,3267,2025-01-09 06:07:08.300226
8508,9970,8889,6866,2025-01-03 06:14:39.017751
8509,8514,7691,6562,2025-01-08 07:05:45.229191
8510,8016,9517,5248,2025-01-08 03:51:17.428746
8511,7493,5397,9151,2025-01-04 06:13:35.783034
8512,6264,5682,9962,2025-01-06 04:22:26.638066
8513,5137,6010,5994,2025-01-01 00:46:32.546783
8514,7230,2303,5962,2025-01-06 08:17:14.890473
8515,8781,5791,7481,2025-01-04 13:35:12.080882
8516,3519,7330,1500,2025-01-01 23:42:53.202991
8517,473,3416,4315,2025-01-08 01:02:20.001226
8518,4056,3585,7746,2025-01-07 17:31:15.534736
8519,9684,2136,9233,2025-01-01 22:32:13.732587
8520,9129,2924,7929,2025-01-07 20:09:29.508791
8521,1828,5751,7282,2025-01-03 16:04:34.195614
8522,8450,1681,4510,2025-01-05 07:59:45.823160
8523,7369,4306,668,2025-01-08 17:27:56.331972
8524,4623,2480,8760,2025-01-08 17:24:24.102299
8525,1682,3175,4292,2025-01-05 03:27:31.322142
8526,8771,1929,5008,2025-01-02 05:12:45.591654
8527,8076,5122,5898,2025-01-08 19:31:04.373791
8528,7000,3435,3763,2025-01-08 07:51:58.623889
8529,8293,7773,3525,2025-01-09 08:29:55.690732
8530,9317,2011,3227,2025-01-05 14:35:42.755145
8531,4145,400,7066,2025-01-02 19:12:50.656815
8532,7464,7712,1574,2025-01-05 02:23:50.191482
8533,1029,9182,6439,2025-01-01 19:40:32.759585
8534,328,8138,368,2025-01-04 04:59:10.004552
8535,6711,5265,171,2025-01-02 00:03:05.617512
8536,8077,5862,2729,2025-01-03 16:51:18.950963
8537,6257,7251,4742,2025-01-02 17:40:03.088176
8538,523,13,765,2025-01-02 20:44:22.223452
8539,6957,8943,613,2025-01-02 21:06:18.093161
8540,5008,8042,172,2025-01-06 07:45:12.235169
8541,6576,2503,6855,2025-01-03 23:34:38.838098
8542,7084,5639,4614,2025-01-07 02:03:32.640019
8543,3236,4202,7742,2025-01-01 21:09:02.418468
8544,9271,9686,1068,2025-01-08 01:43:40.216542
8545,7395,7105,6562,2025-01-08 21:15:02.994000
8546,9772,6932,2627,2025-01-08 13:50:57.545902
8547,6010,6394,471,2025-01-06 20:21:54.644728
8548,6779,5067,781,2025-01-05 22:28:28.177842
8549,4140,694,7971,2025-01-07 01:54:39.743485
8550,2417,5005,8434,2025-01-01 18:07:58.866868
8551,5449,512,2636,2025-01-02 13:35:48.986938
8552,9891,3929,1389,2025-01-04 16:02:59.211343
8553,6566,4986,1278,2025-01-08 18:58:21.407704
8554,7900,7404,1881,2025-01-07 13:05:33.761332
8555,8632,3830,8527,2025-01-03 05:47:05.178629
8556,2979,5975,2450,2025-01-03 11:25:38.346358
8557,1212,4156,8140,2025-01-02 21:54:55.442224
8558,2675,497,1305,2025-01-03 17:51:19.672845
8559,4799,7351,8529,2025-01-09 06:34:58.433146
8560,5341,7771,3248,2025-01-05 01:35:51.665906
8561,546,9185,1465,2025-01-05 07:20:05.731107
8562,7347,3846,756,2025-01-01 10:14:56.163400
8563,6802,6028,1634,2025-01-01 11:34:18.038425
8564,2788,7681,7758,2025-01-04 22:09:20.310377
8565,8197,226,4341,2025-01-06 23:24:11.885503
8566,1618,7095,6192,2025-01-08 04:17:36.896945
8567,1882,7397,3365,2025-01-07 11:40:41.416996
8568,6804,2753,4609,2025-01-02 07:26:10.150382
8569,2158,2193,2742,2025-01-02 07:01:48.893671
8570,9673,8520,8588,2025-01-03 01:06:07.503801
8571,7181,9633,7816,2025-01-02 05:26:57.184649
8572,1351,442,2374,2025-01-07 19:39:31.031447
8573,1842,5645,5714,2025-01-08 12:27:12.760333
8574,1966,2349,5393,2025-01-08 01:26:27.673810
8575,2783,5243,2852,2025-01-08 20:26:53.577763
8576,423,7039,8018,2025-01-09 05:36:14.151073
8577,8999,2207,5416,2025-01-07 14:30:29.139611
8578,1645,6604,9844,2025-01-04 03:57:06.143616
8579,6243,2236,4121,2025-01-05 21:54:12.658253
8580,9096,8857,2249,2025-01-09 02:03:24.237404
8581,2576,1948,1614,2025-01-04 08:47:09.569965
8582,7257,1067,5360,2025-01-08 14:13:30.558145
8583,4865,1438,5442,2025-01-02 10:55:43.938040
8584,9446,618,9764,2025-01-04 22:47:16.424863
8585,2069,6633,4971,2025-01-02 22:55:10.799741
8586,8149,2508,8975,2025-01-02 06:32:55.969690
8587,6961,3151,2075,2025-01-08 22:25:36.180843
8588,9640,5891,7216,2025-01-04 20:15:44.396435
8589,9363,1891,2704,2025-01-02 13:24:32.197196
8590,734,1395,9980,2025-01-06 16:35:51.620134
8591,9315,3608,8526,2025-01-06 21:20:33.941092
8592,5001,9280,4812,2025-01-08 01:35:04.265885
8593,2300,5668,2789,2025-01-01 10:27:05.963356
8594,3848,758,4984,2025-01-05 02:53:42.642434
8595,1793,406,2839,2025-01-07 12:03:03.837163
8596,9530,6024,9585,2025-01-04 20:32:19.615370
8597,3566,9171,9404,2025-01-02 15:13:39.740709
8598,6973,793,3604,2025-01-03 19:27:40.549326
8599,5441,5400,6823,2025-01-07 15:47:50.216513
8600,6242,8136,7003,2025-01-09 00:39:36.123452
8601,734,3490,7791,2025-01-04 19:05:00.941029
8602,5389,1149,3321,2025-01-05 19:03:09.595622
8603,4193,6988,3310,2025-01-02 14:44:56.364155
8604,9859,3143,1675,2025-01-08 17:18:10.077694
8605,3783,3226,1387,2025-01-01 22:28:09.282985
8606,9259,8017,7602,2025-01-07 08:11:53.769676
8607,9133,1383,1198,2025-01-07 15:19:57.519165
8608,3183,9422,6591,2025-01-03 18:13:07.203719
8609,7290,1400,121,2025-01-03 09:47:41.794317
8610,5837,4817,3012,2025-01-02 01:10:20.892127
8611,9324,3274,4322,2025-01-05 13:21:58.759716
8612,9617,5353,9056,2025-01-04 18:11:53.035723
8613,2798,2757,9521,2025-01-02 08:01:52.404842
8614,8662,5145,2221,2025-01-08 19:27:39.776454
8615,3337,4466,4162,2025-01-06 22:37:37.998419
8616,9692,9744,3587,2025-01-05 13:59:03.949613
8617,2822,1092,2736,2025-01-09 02:57:37.037073
8618,1057,7284,4183,2025-01-06 00:44:24.431278
8619,3273,637,6628,2025-01-02 21:52:41.046889
8620,6520,5079,2971,2025-01-07 02:02:32.216241
8621,5087,5655,654,2025-01-07 13:28:10.346558
8622,4812,7506,4905,2025-01-04 20:08:27.459480
8623,2037,7927,9412,2025-01-03 22:57:50.001334
8624,6745,9242,6144,2025-01-07 20:33:20.304613
8625,9429,9559,5084,2025-01-05 15:52:41.185270
8626,1730,84,1228,2025-01-07 06:43:53.880900
8627,2502,1704,2784,2025-01-06 23:40:57.867477
8628,2755,2332,5933,2025-01-06 06:30:59.982034
8629,1335,3959,9531,2025-01-06 20:05:02.308435
8630,6089,581,4371,2025-01-02 16:22:08.141349
8631,6302,2191,7071,2025-01-06 19:50:36.839621
8632,8236,8145,3286,2025-01-08 09:32:05.536878
8633,7902,6869,736,2025-01-02 09:34:18.146090
8634,9765,2391,4633,2025-01-04 08:55:28.010278
8635,1004,516,8102,2025-01-03 20:32:20.193983
8636,1410,8347,2221,2025-01-04 01:37:16.907120
8637,2162,2024,3087,2025-01-06 09:52:51.318563
8638,2540,9524,5131,2025-01-07 23:44:50.400738
8639,2476,4412,9385,2025-01-03 06:43:27.424202
8640,7786,1974,6133,2025-01-04 07:11:59.877378
8641,5131,6789,6233,2025-01-06 01:01:31.274877
8642,8667,1474,5447,2025-01-06 07:32:25.455483
8643,9604,2231,5042,2025-01-05 15:20:14.397995
8644,7698,2006,9905,2025-01-08 21:53:36.739457
8645,1342,8599,4824,2025-01-05 12:04:26.441827
8646,3865,304,4798,2025-01-07 14:16:59.019480
8647,6479,5178,7203,2025-01-08 16:53:27.949350
8648,4179,1213,6143,2025-01-08 14:49:30.154223
8649,6213,7643,7515,2025-01-08 23:24:11.751532
8650,3841,9508,7484,2025-01-06 12:29:34.042325
8651,7312,4389,2679,2025-01-03 19:32:19.467397
8652,9064,2140,3896,2025-01-06 23:31:09.460044
8653,6017,4854,36,2025-01-09 00:37:11.394010
8654,1516,1686,1726,2025-01-03 04:29:52.955908
8655,3625,6686,5570,2025-01-05 23:39:31.415290
8656,403,6630,4481,2025-01-05 06:13:07.637990
8657,9388,1842,1398,2025-01-08 02:30:26.160838
8658,5225,3560,5325,2025-01-04 06:31:28.298956
8659,4763,8286,2001,2025-01-02 23:59:28.171490
8660,7699,4466,5599,2025-01-08 19:17:34.483762
8661,4663,5229,106,2025-01-05 21:58:46.153208
8662,7430,624,64,2025-01-02 08:36:28.896291
8663,9803,8730,6305,2025-01-01 19:15:44.719692
8664,9,8786,4581,2025-01-08 02:43:44.972147
8665,9548,761,758,2025-01-02 16:24:47.789774
8666,9089,4221,8019,2025-01-08 00:47:02.930825
8667,7685,4952,8338,2025-01-07 20:18:49.235373
8668,6860,5179,1854,2025-01-09 10:52:36.656076
8669,1194,9856,3902,2025-01-01 04:57:16.750669
8670,3293,2129,5565,2025-01-05 23:40:22.565765
8671,6922,3423,6991,2025-01-05 11:23:27.606597
8672,7329,7664,4513,2025-01-05 20:38:59.435532
8673,2076,6398,7554,2025-01-01 01:37:38.755429
8674,2502,9368,3678,2025-01-05 01:02:30.450889
8675,6362,8055,195,2025-01-04 11:01:57.490860
8676,5547,1530,7114,2025-01-07 10:07:57.018887
8677,893,9717,1852,2025-01-05 03:23:43.355515
8678,2413,4880,4681,2025-01-04 17:01:12.271883
8679,6132,120,1991,2025-01-01 15:55:56.995356
8680,9617,6997,3943,2025-01-06 16:26:32.176743
8681,8022,5527,9026,2025-01-05 10:57:04.151117
8682,245,2786,8597,2025-01-04 04:31:05.357227
8683,1790,9341,9515,2025-01-07 02:28:49.731995
8684,291,6845,8462,2025-01-07 03:53:12.159239
8685,615,9186,8296,2025-01-02 02:25:48.258641
8686,1235,3043,8819,2025-01-07 16:53:54.015357
8687,4926,4211,9071,2025-01-02 01:55:06.274746
8688,2204,890,7369,2025-01-06 14:07:33.637787
8689,8456,7308,3738,2025-01-04 01:25:38.872812
8690,2514,7128,4856,2025-01-01 10:08:26.637771
8691,1234,7670,5654,2025-01-04 02:44:47.189883
8692,4825,6405,1906,2025-01-03 23:41:17.657852
8693,1465,296,9834,2025-01-05 03:36:29.399471
8694,456,3704,520,2025-01-08 17:39:01.774330
8695,3139,5283,3357,2025-01-01 00:03:09.032048
8696,6754,814,9040,2025-01-06 04:41:12.925448
8697,182,7833,3732,2025-01-03 18:33:21.822058
8698,5477,1104,9888,2025-01-08 23:21:55.905625
8699,3193,4632,5977,2025-01-06 22:48:49.427562
8700,6938,4719,2313,2025-01-05 02:58:11.749273
8701,4689,1059,9995,2025-01-02 21:01:48.586119
8702,169,9839,3336,2025-01-01 01:34:15.465421
8703,15,9156,7105,2025-01-07 23:56:01.117902
8704,4445,5935,5391,2025-01-03 01:17:52.113472
8705,8448,1966,8417,2025-01-03 02:24:52.551071
8706,5929,5877,9720,2025-01-05 15:25:28.075601
8707,6411,6037,1174,2025-01-05 14:01:37.817882
8708,3732,1484,7689,2025-01-03 02:40:38.624624
8709,7658,8574,547,2025-01-08 14:58:48.787003
8710,9023,5969,6995,2025-01-08 06:26:17.145544
8711,1419,4683,7709,2025-01-09 10:54:33.481251
8712,5982,6980,4016,2025-01-08 22:39:40.186790
8713,5794,143,8388,2025-01-03 09:15:37.766523
8714,3036,1951,9334,2025-01-09 00:12:04.486107
8715,4542,538,6059,2025-01-07 08:18:42.634934
8716,2831,3879,4989,2025-01-08 09:23:45.109371
8717,7597,6438,9605,2025-01-08 13:46:19.464421
8718,2802,4408,5937,2025-01-07 02:40:48.050081
8719,1381,3076,6888,2025-01-08 03:54:03.830927
8720,5429,6751,1199,2025-01-07 19:24:29.402384
8721,4734,7130,1661,2025-01-06 10:04:15.151925
8722,9115,3822,547,2025-01-03 18:09:08.650956
8723,9358,5967,5083,2025-01-01 10:53:07.398821
8724,7386,4852,8156,2025-01-06 16:29:57.924224
8725,1223,3918,36,2025-01-09 07:13:51.383577
8726,2227,6013,2925,2025-01-01 20:14:53.153547
8727,5432,7131,6550,2025-01-06 04:11:45.912249
8728,4272,6531,1445,2025-01-07 04:09:45.506072
8729,5810,8173,6957,2025-01-01 19:07:01.061924
8730,8202,5990,5098,2025-01-09 01:40:51.232249
8731,6008,1996,3723,2025-01-02 11:30:46.774606
8732,7617,7627,8813,2025-01-06 19:56:18.931876
8733,2462,9892,8163,2025-01-04 13:14:06.154037
8734,5539,2064,3352,2025-01-05 06:15:09.555794
8735,9157,1001,3004,2025-01-04 07:53:48.985576
8736,4927,2183,8950,2025-01-03 01:12:15.062296
8737,5875,3753,6516,2025-01-06 13:52:43.425835
8738,4109,3218,3625,2025-01-03 11:56:07.280195
8739,247,1041,1055,2025-01-07 18:54:12.279891
8740,3293,2587,2050,2025-01-07 11:00:07.893099
8741,8820,9568,3450,2025-01-02 10:38:26.205658
8742,7080,9395,5483,2025-01-06 21:27:45.636572
8743,7652,5711,6714,2025-01-04 11:54:50.906476
8744,1855,7514,5397,2025-01-08 22:06:55.360386
8745,4692,9540,608,2025-01-08 11:31:58.775975
8746,7515,697,52,2025-01-07 06:47:42.903437
8747,3554,4462,1233,2025-01-03 17:20:17.726190
8748,9580,647,5992,2025-01-01 03:03:26.540462
8749,5491,5663,5942,2025-01-08 08:44:09.270465
8750,2190,4357,78,2025-01-05 23:18:35.539072
8751,2645,2957,1683,2025-01-03 10:26:55.061367
8752,4650,6095,746,2025-01-01 14:59:23.891525
8753,4718,4445,9552,2025-01-06 11:23:47.863463
8754,7856,2310,5582,2025-01-01 05:57:27.800740
8755,9339,2667,8122,2025-01-08 02:16:01.348635
8756,5266,3503,1301,2025-01-06 02:26:58.689430
8757,8313,8927,5700,2025-01-02 14:50:48.215637
8758,9627,74,308,2025-01-05 21:14:41.335910
8759,9792,9924,3472,2025-01-02 14:44:47.631176
8760,4905,4763,4563,2025-01-03 16:33:28.677866
8761,2636,8135,805,2025-01-07 11:30:51.047150
8762,6898,2177,4649,2025-01-06 00:48:04.029546
