id,name,location_id
7490,червʼяк,2457
7491,кут,203
7492,м'який,4607
7493,так,7780
7494,услати,8273
7495,космос,5369
7496,провал,5289
7497,банк,4450
7498,витягувати,6516
7499,дихання,9043
7500,гіркий,7996
7501,процес,9347
7502,будівництво,6787
7503,направо,5237
7504,природа,4151
7505,міркування,199
7506,колишній,2660
7507,простір,7882
7508,витягувати,579
7509,монета,3964
7510,призначити,1222
7511,спорт,9835
7512,робочий,6250
7513,провал,6022
7514,колектив,872
7515,незвичний,8325
7516,поставити,6645
7517,рідкий,7645
7518,страта,3294
7519,можливо,6730
7520,від'їзд,504
7521,темніти,8764
7522,услати,857
7523,трясти,7553
7524,благати,4830
7525,кільце,5036
7526,тьмяний,1589
7527,нині,3200
7528,занадто,5927
7529,правильний,1494
7530,тисяча,591
7531,діставати,253
7532,вмирати,5232
7533,написати,8415
7534,єврейський,9303
7535,болісно,2085
7536,порівняння,9435
7537,зрідка,3147
7538,висіти,1154
7539,несподіваний,8300
7540,звільнення,2285
7541,пісня,5247
7542,услати,2528
7543,гідність,8092
7544,міф,9443
7545,пропадати,9304
7546,сонце,4567
7547,досліджено,1750
7548,так,9289
7549,занадто,6570
7550,ніж,8394
7551,плід,7301
7552,колишній,9132
7553,занадто,2760
7554,обуритися,6157
7555,число,8793
7556,дружно,8984
7557,правильний,7737
7558,простір,7267
7559,новий,418
7560,міра,4213
7561,решітка,9412
7562,прихований,9782
7563,загроза,3999
7564,очко,7756
7565,наступати,8961
7566,плід,1226
7567,купа,4474
7568,триста,9186
7569,домогтися,9301
7570,здригнутися,1379
7571,прірва,3109
7572,синок,4141
7573,мигнути,9179
7574,нарада,9231
7575,зрідка,1284
7576,торгівля,7731
7577,інструкція,5366
7578,полюбити,6491
7579,мета,6880
7580,порода,4534
7581,зображати,9506
7582,відзначити,9556
7583,затягнутися,5477
7584,друкувати,6775
7585,рис,1249
7586,мотоцикл,4243
7587,вигнати,4305
7588,століття,1351
7589,ягода,5679
7590,диявол,3198
7591,метал,84
7592,полюбити,5115
7593,вітрина,7033
7594,низький,9462
7595,досліджено,8274
7596,незвичайний,9697
7597,нарада,8166
7598,заклик,4580
7599,хата,8720
7600,виражений,674
7601,кут,4505
7602,чоловічок,6995
7603,чотири,1520
7604,застосовуватися,5506
7605,солома,8557
7606,багряний,9406
7607,метал,4089
7608,звільнення,614
7609,витримати,7671
7610,вперед,1541
7611,метелик,7923
7612,кут,8712
7613,відповісти,7640
7614,заборонити,1032
7615,дихання,8279
7616,протягувати,3360
7617,різноманітний,9379
7618,груди,928
7619,вмирати,7024
7620,висіти,6737
7621,адже,802
7622,шолом,800
7623,спосіб,3806
7624,від'їзд,2740
7625,забирати,4018
7626,казна-хто,152
7627,несподівано,3529
7628,полюбити,8697
7629,коричневий,7950
7630,пірʼя,314
7631,результат,5859
7632,червень,8614
7633,ґазда,335
7634,виникнення,6860
7635,житель,1701
7636,полум'я,3212
7637,міф,6182
7638,основа,7374
7639,пропаганда,1691
7640,пісенька,1018
7641,летіти,5549
7642,мета,8482
7643,так,4014
7644,ніч,7407
7645,головка,7207
7646,триста,1511
7647,конструкція,5426
7648,нервово,2048
7649,висіти,2632
7650,будівництво,3520
7651,чоловічок,2621
7652,поставити,6786
7653,радість,6524
7654,блискучий,4543
7655,забирати,8637
7656,направо,6121
7657,поїзд,1026
7658,танцювати,1938
7659,холодно,8459
7660,функція,2823
7661,падаль,1824
7662,даль,1049
7663,щастя,3876
7664,ламати,1476
7665,кишеня,211
7666,помовчати,4703
7667,господиня,1822
7668,гіркий,862
7669,порт,7050
7670,м'який,4123
7671,вивчити,1462
7672,труп,1946
7673,секунда,2536
7674,задерти,5077
7675,міркування,1434
7676,більше,5062
7677,сміття,1849
7678,досліджено,6392
7679,сміття,6701
7680,багряний,9564
7681,редактор,2025
7682,збудження,3948
7683,головка,131
7684,різноманітний,3851
7685,небезпека,2983
7686,адвокат,3226
7687,бак,7635
7688,зміна,5726
7689,натиснути,6337
7690,услати,7254
7691,решітка,4161
7692,міркування,9573
7693,упустити,4002
7694,редактор,6594
7695,бак,3757
7696,ідея,7642
7697,сонце,4137
7698,адвокат,3918
7699,сумнівний,5558
7700,пропадати,7327
7701,лівий,3079
7702,академік,5868
7703,актриса,9651
7704,рис,2262
7705,від'їзд,2201
7706,дружно,6700
7707,бак,4753
7708,лівий,2519
7709,процес,2512
7710,нині,6848
7711,вивчити,4153
7712,помовчати,8140
7713,знімати,8715
7714,господь,9036
7715,прихований,976
7716,демократія,34
7717,один,5528
7718,картинка,5689
7719,при,3546
7720,вмирати,9978
7721,спорт,7629
7722,поява,2262
7723,різноманітний,5314
7724,страта,8271
7725,гіркий,1780
7726,висловлюватися,1231
7727,квапливий,9115
7728,рис,6633
7729,дихання,6033
7730,сходити,3947
7731,дошлий,8310
7732,заклад,1065
7733,ідея,4547
7734,салон,6272
7735,заспокоїтися,4193
7736,суглоб,2426
7737,монета,944
7738,художній,6565
7739,бочок,5843
7740,адвокат,6453
7741,природа,1233
7742,виникнення,5956
7743,ремінь,3551
7744,інфекція,2919
7745,дівка,1461
7746,рідкий,9335
7747,холодно,5066
7748,простір,947
7749,виражений,4336
7750,подвірʼя,1524
7751,сміятися,6107
7752,полум'я,1086
7753,потрясти,7577
7754,степ,7370
7755,сміятися,5407
7756,настати,4965
7757,метелик,7783
7758,тисяча,570
7759,рис,2206
7760,зловити,6624
7761,провінція,537
7762,протягувати,2182
7763,рідкий,202
7764,який,8897
7765,несподівано,4180
7766,близько,1800
7767,роса,2905
7768,зупинити,6941
7769,простір,936
7770,ґаздиня,4086
7771,вскакивать,4975
7772,правління,8231
7773,палиця,4123
7774,аналіз,2138
7775,образа,3801
7776,другий,8283
7777,космос,3050
7778,перебивати,9228
7779,редактор,745
7780,покидати,5289
7781,бак,3535
7782,блін,5473
7783,демократія,7267
7784,пані,4297
7785,низький,737
7786,іспит,9037
7787,сумний,5785
7788,спосіб,6970
7789,висіти,8549
7790,незвичний,5774
7791,небезпека,7930
7792,збільшуватися,7500
7793,спорт,2793
7794,жорстокий,4062
7795,діставати,757
7796,провінція,3025
7797,м'який,9016
7798,закласти,8914
7799,природний,6437
7800,заплакати,518
7801,коваль,1958
7802,редактор,83
7803,гіркий,7918
7804,житель,1379
7805,шолом,546
7806,падаль,4126
7807,написати,7471
7808,розлад,8915
7809,камінчик,2056
7810,несподівано,4168
7811,від'їзд,477
7812,так,5051
7813,палиця,3345
7814,армійський,8521
7815,плід,5568
7816,інтелектуальний,801
7817,похорон,9774
7818,при,5628
7819,конференція,702
7820,пити,9852
7821,співрозмовник,4781
7822,незвичний,6473
7823,ягода,6097
7824,місце,2777
7825,гіркий,4363
7826,болото,8475
7827,безглуздий,6382
7828,виконувати,9307
7829,ставити,6908
7830,прем'єра,6847
7831,увійти,8498
7832,потрясти,744
7833,спорт,9024
7834,виблискувати,8509
7835,польовий,7642
7836,збудження,1639
7837,наштовхнутися,5657
7838,порода,4739
7839,бігати,2260
7840,викинути,6886
7841,пристрасть,6907
7842,командувач,6364
7843,самостійно,2017
7844,пісенька,4208
7845,сумнівний,9712
7846,купа,2665
7847,хліб,2949
7848,міркування,4597
7849,сумний,3246
7850,зарплата,3766
7851,порівняння,3061
7852,більше,4842
7853,вчений,7210
7854,деякий,9489
7855,означати,1544
7856,ремінь,8848
7857,а,7445
7858,спосіб,3594
7859,рота,2497
7860,поріг,6734
7861,пити,3831
7862,прелесть,3102
7863,пастух,5205
7864,нога,4825
7865,ліловий,1743
7866,супроводжуватися,7838
7867,командир,4862
7868,вскакивать,1182
7869,кора,7799
7870,залучати,1447
7871,направо,5511
7872,мати,4436
7873,досліджено,8161
7874,армійський,6015
7875,рідкий,6341
7876,метелик,7868
7877,плід,9597
7878,кільце,194
7879,ягода,6414
7880,рот,2157
7881,суглоб,6680
7882,салон,1440
7883,штаб,6250
7884,кпсс,9351
7885,чітко,6361
7886,перед,4761
7887,збудження,2654
7888,бетонний,2347
7889,синок,45
7890,передо,6520
7891,наштовхнутися,1777
7892,вираз,9195
7893,більше,3751
7894,здригнутися,159
7895,радити,7935
7896,викинути,8041
7897,академік,6061
7898,демократія,2150
7899,витримати,7342
7900,розкішний,8808
7901,несподіваний,2017
7902,кидати,5116
7903,білизна,1127
7904,художній,3265
7905,бак,4682
7906,суглоб,2046
7907,близько,6462
7908,єврейський,3206
7909,ягода,8634
7910,колектив,8523
7911,аж,2266
7912,занадто,3708
7913,польовий,8786
7914,блін,1485
7915,витягувати,3295
7916,реклама,53
7917,дорогий,5518
7918,інструкція,1127
7919,приятель,6043
7920,мотоцикл,1981
7921,метал,2423
7922,промовчати,661
7923,підлога,4348
7924,вітрина,7439
7925,художній,5407
7926,дрімати,8019
7927,пробувати,826
7928,рідкий,8096
7929,другий,3336
7930,спосіб,5269
7931,суглоб,3153
7932,обуритися,9076
7933,природа,1444
7934,фахівець,1012
7935,метелик,1697
7936,мимо,1662
7937,безглуздий,961
7938,серйозний,8865
7939,різноманітний,1140
7940,запустити,1671
7941,щастя,840
7942,неправда,6223
7943,жорстокий,55
7944,сходити,8777
7945,сходити,7085
7946,вказаний,6134
7947,провінція,330
7948,зупинити,523
7949,закласти,9805
7950,іспит,536
7951,вскакивать,667
7952,палиця,5372
7953,самостійно,8187
7954,лівий,4639
7955,пристрій,7222
7956,призначити,414
7957,падати,9477
7958,промовчати,4020
7959,незвичний,51
7960,конструкція,411
7961,вскакивать,805
7962,струмок,301
7963,нога,9889
7964,пастух,1899
7965,падати,2099
7966,занадто,8010
7967,незручно,1036
7968,колишній,645
7969,ленінград,1951
7970,несподіваний,9337
7971,виражений,1276
7972,кишеня,9524
7973,роса,7157
7974,порода,4463
7975,здалеку,8133
7976,залучати,2146
7977,картинка,6553
7978,демократія,6888
7979,насолода,2005
7980,відповісти,9081
7981,п'ятеро,6649
7982,затримати,8732
7983,запустити,7760
7984,штаб,5273
7985,пісенька,8897
7986,дружно,4188
7987,суглоб,9789
7988,прощення,3067
7989,адже,9597
7990,олівець,261
7991,звільнення,879
7992,дружно,8436
7993,упустити,1112
7994,підкинути,5017
7995,основа,3908
7996,інтелектуальний,3044
7997,дальній,1852
7998,падаль,2294
7999,здригнутися,3444
8000,кидати,7577
8001,покинути,576
8002,головка,8332
8003,конференція,878
8004,господь,4432
8005,зелений,1264
8006,кишеня,2826
8007,навряд,2586
8008,банда,7156
8009,заклик,4451
8010,плід,9820
8011,бочок,6898
8012,дихання,7423
8013,наступати,8369
8014,інвалід,9429
8015,прошепотіти,2805
8016,монета,3818
8017,мета,2868
8018,інструкція,4668
8019,бок,9636
8020,прихований,7277
8021,п'ятеро,6704
8022,приходити,2109
8023,раніше,9270
8024,рішення,8612
8025,брову,9159
8026,бетонний,5221
8027,гроші,9423
8028,й,4943
8029,хлопчисько,7770
8030,домогтися,3499
8031,матерія,2286
8032,від'їзд,1468
8033,близько,3086
8034,розвинений,5579
8035,інструкція,3590
8036,каюта,1178
8037,близько,4071
8038,хата,8898
8039,промовчати,86
8040,благати,191
8041,збільшуватися,2540
8042,єврейський,4621
8043,боєць,6538
8044,гідність,5319
8045,блискучий,7906
8046,труп,6761
8047,важливий,8691
8048,польовий,201
8049,набір,6158
8050,сонце,6315
8051,хлопець,9145
8052,тривога,6007
8053,повністю,8014
8054,о,9111
8055,співрозмовник,7242
8056,другий,6749
8057,розгубитися,5738
8058,заклик,285
8059,метал,6516
8060,бригада,941
8061,розвернутися,4736
8062,висловлюватися,609
8063,зарплата,4081
8064,труп,9898
8065,досліджено,1900
8066,угодний,5577
8067,ґаздиня,3778
8068,казна-хто,8574
8069,написати,7527
8070,ремінь,3481
8071,інший,6638
8072,загроза,6944
8073,незручно,2707
8074,через,5891
8075,так,1402
8076,щось,2413
8077,степ,2499
8078,ґудзик,7132
8079,ґудзик,1108
8080,витримати,8775
8081,плід,9380
8082,єврейський,6381
8083,вираз,9219
8084,століття,9994
8085,художній,5753
8086,очко,4997
8087,вітати,8920
8088,несподіваний,1360
8089,присвятити,9930
8090,рота,940
8091,призначити,6772
8092,від'їзд,7521
8093,правий,4931
8094,правління,8230
8095,хата,896
8096,матерія,6167
8097,природний,1607
8098,холодно,1035
8099,простір,1390
8100,важливий,8080
8101,трясти,7727
8102,від'їзд,9053
8103,зарплата,3980
8104,затягнутися,2405
8105,угодний,9552
8106,холодно,388
8107,число,3422
8108,сумнівний,6520
8109,армійський,6391
8110,підлога,2956
8111,ніч,4875
8112,решітка,662
8113,нині,738
8114,сонце,7079
8115,мʼята,1323
8116,пробувати,3407
8117,крутий,8513
8118,різноманітний,5341
8119,присвятити,955
8120,решітка,563
8121,нестерпний,4472
8122,ламати,2786
8123,спорт,120
8124,терапія,4723
8125,банда,1613
8126,відповісти,6196
8127,лапа,6542
8128,ґаздиня,4351
8129,падаль,7320
8130,художній,6141
8131,застосовуватися,519
8132,несподіваний,7972
8133,знищення,8794
8134,монета,2211
8135,приходити,8129
8136,засунути,9360
8137,пірʼя,884
8138,дошлий,6253
8139,вказаний,7056
8140,коваль,9943
8141,рішення,6316
8142,поставити,3851
8143,вивести,9429
8144,вперед,1832
8145,вибирати,698
8146,висловлюватися,8269
8147,сміття,5084
8148,шкарпетка,7759
8149,основа,3726
8150,міф,7429
8151,близько,78
8152,століття,9194
8153,блискучий,6609
8154,тисяча,4398
8155,вивчити,4949
8156,гуляти,3601
8157,видимо,1434
8158,чітко,9494
8159,встати,6867
8160,академік,2967
8161,боєць,5015
8162,раніше,9951
8163,розуміти,6773
8164,господь,1003
8165,поріг,9383
8166,нарада,891
8167,черевик,4947
8168,головний,7720
8169,щур,2445
8170,функція,5306
8171,бігати,6470
8172,холодно,2828
8173,лівий,7101
8174,здригнутися,2922
8175,вираз,1740
8176,збільшуватися,2811
8177,розгубитися,344
8178,вперед,6127
8179,друкувати,6742
8180,подробиця,747
8181,квапливий,3702
8182,навіщо,305
8183,бажання,598
8184,ставити,8639
8185,означати,9973
8186,боєць,6786
8187,банк,4655
8188,свіжий,2468
8189,наполегливо,895
8190,шкільний,4787
8191,труп,4483
8192,розводити,5568
8193,народ,1555
8194,тисяча,8331
8195,вираз,1914
8196,коробка,2995
8197,несподіваний,467
8198,щастя,3293
8199,роса,5118
8200,занадто,6714
8201,поява,7261
8202,поїзд,3954
8203,заборонити,6786
8204,відповідність,7297
8205,діловий,4386
8206,господь,5525
8207,порівняння,6012
8208,синок,9072
8209,похмуро,2860
8210,пані,98
8211,поріг,2409
8212,забирати,341
8213,картинка,9695
8214,наполегливо,6469
8215,вивчити,8998
8216,заспівати,7761
8217,висіти,1202
8218,низький,3403
8219,інструкція,8837
8220,пісня,3692
8221,вскакивать,1357
8222,степ,8887
8223,поставити,3382
8224,свіжий,9521
8225,правління,7983
8226,лапа,2347
8227,інтелектуальний,972
8228,співати,8257
8229,блискучий,6700
8230,означати,6273
8231,поставити,1959
8232,постійний,4625
8233,виблискувати,867
8234,ґазда,9841
8235,співрозмовник,8355
8236,червʼяк,1401
8237,від'їзд,3680
8238,від'їзд,9016
8239,поставити,5643
8240,зрідка,7709
8241,плавно,5741
8242,виблискувати,8489
8243,повністю,2154
8244,передо,2629
8245,вказаний,5420
8246,новий,3003
8247,хлопчисько,3185
8248,спасти,9042
8249,термін,573
8250,співати,5087
8251,незручно,6499
8252,вперед,4779
8253,що,5305
8254,перетнути,5586
8255,багряний,7613
8256,ковзати,7983
8257,шкіра,3339
8258,дрімати,6356
8259,епоха,9569
8260,труп,7156
8261,медицина,6224
8262,увійти,1171
8263,полюбити,9858
8264,заробити,5111
8265,тисяча,9134
8266,брову,3745
8267,головка,6151
8268,відповідність,2569
8269,підлога,9099
8270,спорт,7691
8271,занадто,9126
8272,а,720
8273,крутий,9282
8274,затягнутися,2485
8275,самостійно,6034
8276,кишеня,4088
8277,інтернет,9434
8278,спорт,428
8279,головка,5858
8280,кпсс,647
8281,ідея,619
8282,потім,5042
8283,черевик,9056
8284,ліхтарик,9650
8285,знаходити,769
8286,художній,5231
8287,чотири,5317
8288,лівий,5881
8289,сумнівний,1315
8290,кишеня,4899
8291,вказаний,1904
8292,паща,8815
8293,порода,5712
8294,вивести,515
8295,соціалістичний,8858
8296,червень,1425
8297,їсти,1901
8298,зміна,827
8299,їсти,8699
8300,щось,5426
8301,вперед,2488
8302,командувач,4696
8303,навіщо,523
8304,здригнутися,5337
8305,так,2236
8306,недолік,5481
8307,похмуро,7657
8308,похорон,3312
8309,поява,4897
8310,ремінь,2300
8311,шкарпетка,2133
8312,пірʼя,5767
8313,мимо,3071
8314,теорія,9271
8315,щось,3054
8316,ніч,8215
8317,підлога,1757
8318,товар,7149
8319,ручка,4928
8320,забирати,1674
8321,польовий,7926
8322,ніч,803
8323,сумний,8804
8324,банк,128
8325,хлопчисько,927
8326,поява,1175
8327,шкіра,2204
8328,ланцюжок,5123
8329,склянка,9912
8330,лівий,8444
8331,провінція,178
8332,роса,2046
8333,деякий,9499
8334,бігати,2855
8335,встати,6808
8336,кільце,5135
8337,незвичайний,9448
8338,аналіз,9749
8339,о,8931
8340,розводити,6418
8341,інший,1508
8342,командувач,6084
8343,дорогий,4161
8344,триста,5973
8345,правий,24
8346,господь,2109
8347,інший,3163
8348,ніч,4496
8349,м'який,4375
8350,точно,9737
8351,синок,7633
8352,монета,253
8353,гараж,8767
8354,деякий,6323
8355,інший,272
8356,кишеня,9152
8357,чотири,4707
8358,диявол,5308
8359,їжа,2433
8360,виблискувати,846
8361,польовий,6758
8362,степ,8840
8363,вскакивать,6641
8364,оборот,7383
8365,метал,8981
8366,доба,6632
8367,їсти,9317
8368,болісно,8209
8369,дружно,6213
8370,трубка,1152
8371,мимо,8089
8372,бак,3295
8373,бігати,9513
8374,колишній,6245
8375,єдиний,5652
8376,господь,4517
8377,наштовхнутися,801
8378,хлопчисько,4656
8379,виблискувати,1520
8380,знаходити,8777
8381,яскраво,3325
8382,чоловічок,315
8383,похорон,5024
8384,вітати,442
8385,зупинити,7848
8386,кишеня,4054
8387,падати,8412
8388,вовк,2858
8389,вперед,3368
8390,загроза,6170
8391,рідкий,4726
8392,відділ,8663
8393,самостійно,6933
8394,тривога,2205
8395,здригатися,8458
8396,світило,9250
8397,поява,7731
8398,аж,1147
8399,хата,8273
8400,о,326
8401,серйозний,1711
8402,хата,1307
8403,услати,7290
8404,натиснути,1909
8405,ручка,440
8406,груди,1777
8407,затягнутися,2185
8408,знищення,177
8409,степ,2300
8410,рот,5308
8411,настати,4660
8412,іспит,113
8413,порода,5155
8414,видимо,5510
8415,здалеку,7065
8416,перебивати,6655
8417,спорт,595
8418,уникати,6071
8419,багаття,5111
8420,бригада,9636
8421,почуття,1053
8422,ґудзик,783
8423,метал,2716
8424,терапія,542
8425,художній,4846
8426,підземний,5285
8427,сміття,4078
8428,світило,5701
8429,рис,2187
8430,несподіваний,2193
8431,знаходити,727
8432,бак,1928
8433,подробиця,7392
8434,ніж,3895
8435,рота,7066
8436,наштовхнутися,1750
8437,актриса,1726
8438,ґудзик,7437
8439,степ,926
8440,степ,7731
8441,виблискувати,4664
8442,сміття,9388
8443,через,4782
8444,відзначити,5408
8445,дорогий,2893
8446,м'який,6563
8447,командування,99
8448,покидати,2261
8449,житель,2826
8450,спорт,4092
8451,казна-хто,1804
8452,картинка,9745
8453,повністю,4541
8454,настати,2982
8455,перебивати,4889
8456,мета,3852
8457,підлога,4994
8458,нестерпний,6799
8459,вітрина,4291
8460,слати,2342
8461,метелик,1675
8462,голубчик,5432
8463,уникати,5306
8464,вперед,4873
8465,хід,4610
8466,боєць,958
8467,ставити,7196
8468,направо,4386
8469,означати,4509
8470,тисяча,2715
8471,присвятити,555
8472,гіркий,741
8473,діставати,1589
8474,витримати,1548
8475,помовчати,9667
8476,похмуро,7086
8477,діставати,959
8478,здригнутися,2272
8479,спосіб,4480
8480,що-небудь,5625
8481,важливий,3795
8482,бригада,864
8483,діставати,5318
8484,вивести,3316
8485,образа,8529
8486,прихований,5983
8487,господь,3469
8488,труп,3830
8489,художній,1615
8490,тривога,3259
8491,терапія,1607
8492,через,1799
8493,військовий,1597
8494,бок,4536
8495,полум'я,1078
8496,комунізм,4049
8497,грати,63
8498,інструкція,376
8499,інфекція,2169
8500,бок,1478
8501,почуття,6296
8502,заклад,6821
8503,палата,7422
8504,єдиний,7602
8505,заспівати,2531
8506,уникати,4606
8507,решітка,5544
8508,несподівано,7543
8509,командування,8451
8510,промовчати,2891
8511,природа,7861
8512,домогтися,4447
8513,конференція,7218
8514,пристрій,9723
8515,уточнити,5384
8516,валюта,9797
8517,можливо,4929
8518,ланцюжок,722
8519,пісенька,1402
8520,самостійно,1770
8521,академік,7747
8522,зображати,3630
8523,виражений,7529
8524,що-небудь,2836
8525,точно,7141
8526,здригнутися,41
8527,передо,3755
8528,відповісти,5276
8529,єврейський,4838
8530,монета,3038
8531,шкарпетка,7392
8532,гуляти,9613
8533,житель,147
8534,інфекція,1257
8535,єврейський,6867
8536,болото,9264
8537,гіркий,1644
8538,упустити,5443
8539,команда,4021
8540,народ,9012
8541,гіркий,3207
8542,дрібниця,5756
8543,метал,7123
8544,вивчити,7469
8545,груди,6249
8546,за,9349
8547,потрясти,5958
8548,провінція,4562
8549,метал,8425
8550,уточнити,2937
8551,мотоцикл,1094
8552,близько,525
8553,солома,4063
8554,черговий,9555
8555,інший,8339
8556,досліджено,8121
8557,мати,8486
8558,багаття,4408
8559,коваль,6964
8560,правління,1820
8561,шкарпетка,1109
8562,прихований,5893
8563,художній,2422
8564,вскакивать,6804
8565,їжа,7682
8566,чітко,5095
8567,терапія,2089
8568,кидати,2702
8569,ефект,1739
8570,услати,5072
8571,розуміти,5669
8572,звільнення,4546
8573,монета,7488
8574,колишній,1008
8575,загроза,6161
8576,оборот,8727
8577,ліхтарик,8692
8578,висіти,9027
8579,труп,390
8580,тьмяний,5040
8581,народ,1609
8582,оборот,378
8583,хлопчисько,8955
8584,сумнівний,7407
8585,пані,5513
8586,близько,6704
8587,що-небудь,1945
8588,намір,9613
8589,уникати,6425
8590,інтелектуальний,8822
8591,простір,9916
8592,хотіти,5901
8593,заспівати,1379
8594,наступати,3195
8595,хлопець,877
8596,вечір,9447
8597,ґаздиня,2073
8598,пірʼя,2549
8599,самостійно,8303
8600,очко,6169
8601,страта,8208
8602,нині,9773
8603,в'язниця,7546
8604,незвичайний,3982
8605,поріг,329
8606,картинка,1985
8607,похмуро,1629
8608,взагалі,1200
8609,блискучий,195
8610,друкувати,2153
8611,хід,4144
8612,оборот,7658
8613,прелесть,9619
8614,відзначити,5008
8615,олівець,6866
8616,наполегливо,6478
8617,покидати,18
8618,незручно,5903
8619,степ,1161
8620,порт,3248
8621,розвинений,3861
8622,хата,3827
8623,камінчик,716
8624,тютюн,8994
8625,художній,7083
8626,ідея,3429
8627,багаття,6514
8628,мета,7652
8629,мільярд,4931
8630,приятель,8256
8631,нарада,7158
8632,заробити,666
8633,сумнівний,6070
8634,вітрина,8633
8635,взагалі,9984
8636,жорстокий,7032
8637,болісно,6107
8638,темніти,1480
8639,господиня,2595
8640,колектив,309
8641,дорогий,2688
8642,наполегливо,4329
8643,заспівати,2361
8644,олівець,168
8645,дрібниця,3367
8646,домогтися,8492
8647,коричневий,5816
8648,тривога,7584
8649,радити,83
8650,байдужий,2379
8651,основа,5449
8652,інструкція,3908
8653,фахівець,5069
8654,господиня,1238
8655,мати,4363
8656,монета,3596
8657,ґазда,1872
8658,ефект,2616
8659,виконувати,3564
8660,кільце,1665
8661,редактор,4329
8662,ручка,4974
8663,палець,4561
8664,пропаганда,841
8665,підлога,6756
8666,важливий,7301
8667,світило,7575
8668,кут,759
8669,нарада,9153
8670,ручка,5262
8671,потягнутися,1770
8672,функція,833
8673,медицина,1053
8674,обуритися,5860
8675,програміст,7339
8676,суглоб,4585
8677,єврейський,6967
8678,дихання,9798
8679,й,6492
8680,вчений,1904
8681,яскраво,1106
8682,набір,8378
8683,звільнення,8020
8684,надати,6273
8685,сміття,3637
8686,щастя,1997
8687,спорт,3607
8688,вітрина,7637
8689,тьмяний,3317
8690,єврейський,4617
8691,порівняння,4315
8692,нарада,3901
8693,пристойний,3906
8694,поставити,9469
8695,заплакати,2122
8696,нога,6040
8697,казна-хто,1008
8698,простір,6981
8699,вивчити,1489
8700,солома,2079
8701,мати,8378
8702,спасти,1972
8703,вечір,7722
8704,деякий,6831
8705,вивчити,6891
8706,білизна,4345
8707,мʼята,8115
8708,фахівець,8516
8709,епоха,5983
8710,мимо,7266
8711,вітрина,7804
8712,здригнутися,5105
8713,так,1545
8714,очко,2294
8715,здригнутися,4191
8716,полюбити,3464
8717,падати,1148
8718,ланцюжок,2862
8719,спорт,3560
8720,райком,7961
8721,адже,936
8722,мить,5918
8723,присісти,8912
8724,незвичайний,6195
8725,склянка,1601
8726,приходити,3547
8727,вчений,2109
8728,хлопець,2943
8729,зрозумілий,7331
8730,повністю,8531
8731,різноманітний,1525
8732,простір,7713
8733,дихання,1937
8734,дошлий,1627
8735,синок,8521
8736,зміна,718
8737,мимо,3410
8738,висловлюватися,8252
8739,ефект,7598
8740,новий,2912
8741,закласти,498
8742,бак,9773
8743,засунути,3082
8744,ліхтарик,5460
8745,товар,488
8746,угодний,4938
8747,слати,4595
8748,простір,4593
8749,дружно,2670
8750,хід,7867
8751,черговий,2422
8752,покинути,163
8753,тьмяний,4961
8754,багаття,537
8755,єврейський,967
8756,ставити,3833
8757,нога,9345
8758,банда,2340
8759,століття,1023
8760,нервово,7181
8761,засунути,2829
8762,доба,2141
8763,тютюн,8966
8764,витягувати,5839
8765,їсти,1796
8766,демократія,7984
8767,яблуко,957
8768,народ,9433
8769,ленінград,9260
8770,метал,4181
8771,гіркий,1031
8772,можливо,4686
8773,вираз,9676
8774,синок,5082
8775,досліджено,4547
8776,сумний,7501
8777,штаб,8827
8778,правління,5660
8779,заплакати,3230
8780,сходити,8952
8781,при,3123
8782,паща,1023
8783,терапія,177
8784,коробка,7392
8785,хата,458
8786,військовий,9228
8787,написати,3446
8788,самостійно,3361
8789,соціалістичний,9824
8790,полюбити,1318
8791,подвірʼя,3362
8792,витримати,5719
8793,квапливий,2019
8794,перед,3440
8795,досліджено,9010
8796,розгубитися,8491
8797,мати,5065
8798,вовк,7301
8799,жити,9153
8800,увійти,9050
8801,поставити,5633
8802,роса,7862
8803,сумнівний,5306
8804,провінція,1250
8805,перебивати,5080
8806,закласти,3174
8807,правий,4347
8808,господь,2336
8809,роса,1024
8810,гараж,802
8811,виражений,4845
8812,зима,4699
8813,угодний,8223
8814,черговий,5061
8815,кут,8274
8816,адвокат,7020
8817,ягода,7177
8818,потім,1724
8819,намір,6510
8820,задерти,4377
8821,раніше,9922
8822,світило,3392
8823,другий,3997
8824,пісенька,905
8825,сумний,6636
8826,гіркий,7292
8827,пропаганда,1016
8828,зупинити,9371
8829,витягувати,8805
8830,витримати,4763
8831,дорогий,5109
8832,грати,9354
8833,приятель,3055
8834,тривога,6764
8835,щур,6105
8836,заробити,5666
8837,податковий,3687
8838,диявол,4020
8839,ґудзик,2182
8840,можливо,6725
8841,простір,9496
8842,незвичайний,1241
8843,купа,6221
8844,брову,2248
8845,щастя,1472
8846,що,8835
8847,наступати,5717
8848,ліловий,480
8849,боєць,1571
8850,навіщо,4614
8851,вказаний,4439
8852,дрімати,2680
8853,заспівати,4531
8854,недолік,6951
8855,матерія,7954
8856,плавно,6042
8857,ягода,6814
8858,висіти,4733
8859,єврейський,9114
8860,спорт,243
8861,покоління,2845
8862,синок,4272
8863,гіркий,9603
8864,збудження,4410
8865,збільшуватися,4417
8866,блискучий,9162
8867,нервово,8841
8868,бригада,4539
8869,головка,8139
8870,лапа,8868
8871,податковий,4182
8872,вмирати,4202
8873,суглоб,7566
