id,alarm_id,object_id
4883,7444,1650
4884,879,2724
4885,3766,7322
4886,1440,6973
4887,4695,7598
4888,8969,6868
4889,3657,7439
4890,8443,6435
4891,7783,4352
4892,7963,7991
4893,6379,2680
4894,2432,2924
4895,5665,8726
4896,4908,7990
4897,4599,635
4898,4992,8195
4899,8742,3946
4900,5117,950
4901,8133,5383
4902,1156,1339
4903,2328,3236
4904,92,996
4905,5210,4636
4906,8492,1502
4907,998,2653
4908,6917,4171
4909,6881,746
4910,9218,981
4911,6309,9438
4912,5666,7634
4913,4676,3422
4914,3451,4057
4915,705,8128
4916,1826,6666
4917,3350,3768
4918,3260,7342
4919,9828,6656
4920,6481,9842
4921,6778,9120
4922,986,351
4923,1902,4323
4924,7072,7624
4925,3298,6619
4926,6298,9941
4927,3839,8447
4928,3027,3531
4929,9651,5737
4930,1321,6252
4931,9351,8692
4932,4635,5276
4933,2192,1321
4934,3252,6865
4935,2390,8972
4936,4886,394
4937,3773,9661
4938,4095,8261
4939,4863,6916
4940,4370,8125
4941,1757,4177
4942,2198,7676
4943,3537,272
4944,7869,8315
4945,1197,7138
4946,494,3511
4947,4770,2756
4948,526,2307
4949,8782,4745
4950,7299,994
4951,8893,8874
4952,8107,7592
4953,4704,6043
4954,8803,2064
4955,5025,5004
4956,8712,1025
4957,4783,6114
4958,5113,7248
4959,6788,7327
4960,2662,2593
4961,7018,1154
4962,750,8818
4963,5263,2572
4964,3176,1476
4965,2469,4275
4966,9311,8173
4967,252,3873
4968,6324,7964
4969,5229,4728
4970,9630,5014
4971,3703,8219
4972,4863,1725
4973,5976,5387
4974,8682,1325
4975,8721,6103
4976,5025,4111
4977,7794,9220
4978,5864,9598
4979,9125,426
4980,3382,7989
4981,765,9856
4982,2054,5504
4983,6007,157
4984,3987,9662
4985,6171,8225
4986,4419,5495
4987,8938,2171
4988,8861,4484
4989,6758,5069
4990,4666,1487
4991,1097,7462
4992,7079,2357
4993,7700,2461
4994,764,9457
4995,883,4593
4996,316,9958
4997,9635,8628
4998,2791,6285
4999,466,5817
5000,6390,4746
5001,3952,2626
5002,6966,3603
5003,2021,903
5004,9793,1911
5005,4202,991
5006,3786,4199
5007,7659,722
5008,3159,5658
5009,215,5470
5010,3547,6097
5011,6705,3546
5012,4227,9181
5013,529,9848
5014,6965,2950
5015,4211,1752
5016,6333,6997
5017,9666,7424
5018,8966,2012
5019,793,2187
5020,9474,7782
5021,5489,1943
5022,2319,9608
5023,560,8876
5024,549,6511
5025,2072,4204
5026,5980,2909
5027,2803,8544
5028,7987,695
5029,66,824
5030,9615,7375
5031,6408,5634
5032,9304,9974
5033,8812,6771
5034,5408,7000
5035,9897,4471
5036,5082,2803
5037,5449,8051
5038,871,2043
5039,2099,7463
5040,6799,2945
5041,7898,7552
5042,2432,8165
5043,1522,3744
5044,7537,8605
5045,1766,7768
5046,5587,5246
5047,369,6823
5048,859,3224
5049,4671,621
5050,1501,223
5051,2944,1426
5052,2737,4442
5053,1474,8014
5054,8839,9280
5055,2527,7784
5056,4118,5498
5057,3169,7752
5058,7947,4496
5059,4596,9956
5060,4406,1661
5061,2750,3202
5062,2009,9181
5063,7901,8603
5064,9637,6782
5065,2200,7141
5066,1756,3492
5067,3380,4929
5068,4239,7757
5069,2459,4606
5070,3102,1171
5071,2770,6359
5072,6301,5056
5073,4931,6199
5074,4701,1662
5075,7999,700
5076,7909,573
5077,793,3711
5078,4579,4732
5079,4841,5966
5080,4344,6649
5081,8321,495
5082,3912,9633
5083,5665,2245
5084,600,898
5085,206,5337
5086,6280,8461
5087,9667,5529
5088,9655,6415
5089,4840,9609
5090,3599,1814
5091,6430,2057
5092,4427,6757
5093,3117,9012
5094,4390,7339
5095,8024,2381
5096,5347,4550
5097,7726,101
5098,1924,941
5099,2752,7188
5100,3017,9115
5101,6707,1540
5102,747,9016
5103,2563,4585
5104,1785,3141
5105,4503,8722
5106,1503,9417
5107,2754,858
5108,1695,8803
5109,3702,8748
5110,2514,1402
5111,5708,8927
5112,3384,4017
5113,7186,9370
5114,3575,2336
5115,6251,1367
5116,787,9651
5117,2086,8429
5118,940,6503
5119,6426,6813
5120,7950,7115
5121,5804,9083
5122,6331,8337
5123,8916,4661
5124,8926,8962
5125,2300,1281
5126,6652,3996
5127,8380,6126
5128,77,6560
5129,5290,8859
5130,6989,1733
5131,9226,5314
5132,6342,174
5133,4733,5560
5134,1155,4769
5135,8098,1515
5136,8651,7369
5137,7401,6563
5138,1449,7720
5139,576,3549
5140,2377,8904
5141,5794,9071
5142,3103,3341
5143,4587,5468
5144,8694,5430
5145,2587,8036
5146,2024,592
5147,9123,7336
5148,7682,1941
5149,4087,4380
5150,2996,3808
5151,2321,7843
5152,5450,2641
5153,6344,8396
5154,1266,6533
5155,4592,8758
5156,850,8485
5157,319,4919
5158,9708,5830
5159,8228,7229
5160,9163,5820
5161,2647,2184
5162,2356,1250
5163,3581,6857
5164,8979,639
5165,5995,8012
5166,1587,786
5167,6715,3001
5168,3630,4457
5169,3049,6965
5170,273,6184
5171,5264,5372
5172,8706,5850
5173,2311,2159
5174,4063,3569
5175,6686,9852
5176,3446,5491
5177,8220,2291
5178,6264,2770
5179,9323,7078
5180,6780,7989
5181,4360,9519
5182,4660,821
5183,310,4145
5184,2742,1076
5185,3521,9808
5186,1653,4283
5187,6150,7033
5188,9402,6247
5189,269,8703
5190,6276,4878
5191,410,6527
5192,5280,3140
5193,8100,1322
5194,6765,2651
5195,8194,2192
5196,1656,3326
5197,3313,8768
5198,7845,3931
5199,2888,5498
5200,5552,4279
5201,2871,2983
5202,6872,8480
5203,6714,6959
5204,8101,1596
5205,5148,6169
5206,2647,5495
5207,6930,8081
5208,9923,7509
5209,2823,9716
5210,6585,6574
5211,9894,4544
5212,5539,6094
5213,8250,7748
5214,3203,6401
5215,5856,9674
5216,2372,329
5217,7277,2403
5218,3779,2724
5219,228,414
5220,3297,9217
5221,7562,7964
5222,8666,5492
5223,4709,8557
5224,7577,4119
5225,8999,312
5226,721,9073
5227,2898,430
5228,6522,6955
5229,3250,1751
5230,1645,8353
5231,2280,1788
5232,5166,5362
5233,8617,1732
5234,2512,809
5235,6758,5996
5236,9629,4525
5237,7884,8639
5238,5189,4272
5239,4312,9408
5240,8445,6468
5241,1377,7942
5242,641,57
5243,5359,9910
5244,3012,5176
5245,5529,2158
5246,738,2542
5247,9113,5527
5248,2815,8957
5249,3636,1255
5250,8942,4306
5251,1543,188
5252,6915,56
5253,4745,7402
5254,7883,4419
5255,4667,9212
5256,6135,2984
5257,3705,1799
5258,4541,1921
5259,6521,2200
5260,3401,8981
5261,9181,3956
5262,9847,252
5263,5072,2932
5264,2161,9148
5265,9114,9614
5266,4038,8707
5267,935,6839
5268,6728,4304
5269,6928,3335
5270,4245,8715
5271,9513,9276
5272,5806,1334
5273,3246,7124
5274,7381,4775
5275,3750,190
5276,787,2885
5277,2622,6094
5278,9373,194
5279,2974,9757
5280,6132,60
5281,3985,9532
5282,1686,2216
5283,6851,7853
5284,1730,8577
5285,427,6385
5286,864,3570
5287,3662,3931
5288,3781,2979
5289,1544,5562
5290,2534,1096
5291,4440,5193
5292,4264,2541
5293,8344,1022
5294,8050,9795
5295,9017,1489
5296,7534,3464
5297,7685,7544
5298,4437,3540
5299,271,8844
5300,2092,20
5301,7625,3846
5302,8423,614
5303,8732,1400
5304,6761,2789
5305,366,5703
5306,6913,9335
5307,2309,9513
5308,1908,5125
5309,258,6063
5310,8623,7424
5311,7967,290
5312,582,9405
5313,5431,5115
5314,4260,4054
5315,317,2924
5316,4034,5401
5317,2864,4922
5318,9588,316
5319,4979,7730
5320,9572,4431
5321,1398,297
5322,2386,6652
5323,3297,7080
5324,8670,1660
5325,2155,5288
5326,5236,292
5327,9253,1142
5328,3187,8783
5329,5756,3756
5330,5328,9361
5331,3288,4451
5332,1014,8688
5333,5757,7091
5334,597,9799
5335,9665,5495
5336,1927,6405
5337,7770,7688
5338,1851,7610
5339,5700,8975
5340,2795,7501
5341,6354,7187
5342,6450,9495
5343,9263,2975
5344,5589,88
5345,5770,5985
5346,3639,5201
5347,8003,2312
5348,2591,7290
5349,1226,3555
5350,2548,4197
5351,6549,5678
5352,6400,2181
5353,4942,5326
5354,5864,6960
5355,5520,4976
5356,3531,7290
5357,1969,8669
5358,7133,7257
5359,943,9721
5360,9845,2968
5361,8671,3980
5362,7328,9298
5363,1821,3522
5364,4611,3100
5365,3824,4539
5366,734,638
5367,2008,2738
5368,8059,6971
5369,2915,6375
5370,2692,4201
5371,8128,8442
5372,9910,7558
5373,7744,5809
5374,6143,1127
5375,6748,478
5376,7538,3751
5377,1371,3832
5378,4573,3455
5379,3221,6560
5380,8221,3329
5381,6936,2740
5382,4936,7974
5383,8525,4808
5384,1269,7673
5385,5054,9558
5386,5984,7196
5387,8692,6113
5388,1891,9205
5389,4716,1592
5390,674,4680
5391,1367,5124
5392,4737,9338
5393,5272,2143
5394,2759,3200
5395,2045,6545
5396,7445,8477
5397,1341,7409
5398,7227,7663
5399,609,6602
5400,2579,7045
5401,4831,8528
5402,801,5906
5403,6032,8944
5404,8495,5905
5405,8921,6376
5406,6218,1726
5407,382,5146
5408,610,3425
5409,5730,3285
5410,6326,1968
5411,1596,6791
5412,4463,5037
5413,860,2395
5414,810,584
5415,3268,2572
5416,9719,8100
5417,7483,1088
5418,4532,208
5419,7332,1756
5420,8474,1724
5421,379,4479
5422,2672,7459
5423,1980,8754
5424,4511,6754
5425,5797,3364
5426,3473,3117
5427,6364,3326
5428,4835,6331
5429,8939,6384
5430,5572,2656
5431,8770,9087
5432,9175,8466
5433,2686,177
5434,1622,6822
5435,4880,1933
5436,4182,1799
5437,863,309
5438,8246,7378
5439,6153,2712
5440,8710,3911
5441,6241,3756
5442,741,7877
5443,6422,5800
5444,9146,8361
5445,9934,2910
5446,5612,9404
5447,8266,3150
5448,3642,410
5449,5811,4507
5450,8608,5756
5451,7839,6297
5452,2698,6895
5453,893,6690
5454,8995,9154
5455,3920,2631
5456,5343,4207
5457,8365,2816
5458,6393,4116
5459,7021,3551
5460,3712,2681
5461,9020,3563
5462,4449,2601
5463,1471,9115
5464,1285,2039
5465,3899,3293
5466,9943,4056
5467,5378,2225
5468,4626,6423
5469,129,2654
5470,6056,9161
5471,534,67
5472,6385,8915
5473,6251,5949
5474,1450,9203
5475,2314,1250
5476,6971,2695
5477,5175,7027
5478,8833,6272
5479,2476,3410
5480,5619,7967
5481,603,1481
5482,8891,1429
5483,6722,5660
5484,3934,9415
5485,5452,4186
5486,3884,7915
5487,4724,479
5488,1412,2319
5489,4932,6697
5490,9772,3496
5491,6221,2046
5492,1779,8779
5493,425,9656
5494,9292,702
5495,5910,3380
5496,2512,1997
5497,9357,9034
5498,979,313
5499,4448,1550
5500,945,4405
5501,917,2582
5502,1233,3969
5503,9542,522
5504,6592,7446
5505,5287,2768
5506,2291,5557
5507,757,8278
5508,6780,9700
5509,9847,3101
5510,7734,341
5511,8114,3638
5512,9388,4424
5513,54,9800
5514,3090,7139
5515,9541,8002
5516,2835,9535
5517,5390,9127
5518,776,7747
5519,3462,9169
5520,9539,3614
5521,4892,7345
5522,101,5409
5523,5730,1857
5524,9640,1489
5525,8307,1259
5526,8835,7002
5527,2023,6976
5528,3447,4415
5529,8031,6150
5530,932,8608
5531,1686,7980
5532,7004,6002
5533,8046,2452
5534,87,1265
5535,182,5315
5536,4666,8987
5537,4801,6403
5538,8749,2831
5539,9827,7466
5540,5535,6074
5541,6300,4099
5542,1692,5607
5543,7983,2875
5544,7034,1855
5545,3941,979
5546,8282,4586
5547,3318,6975
5548,4466,4183
5549,3756,5078
5550,5733,6680
5551,6408,475
5552,2980,2783
5553,5701,2623
5554,7451,3735
5555,5170,1504
5556,5958,595
5557,8805,98
5558,4142,2435
5559,610,3792
5560,6589,7851
5561,81,3506
5562,4923,2527
5563,9951,8040
5564,8525,8774
5565,2209,8064
5566,6087,1514
5567,5097,8391
5568,3605,8521
5569,805,307
5570,715,3496
5571,223,858
5572,2796,5554
5573,1998,8160
5574,5144,1835
5575,9937,2204
5576,9536,2115
5577,2969,2782
5578,7627,2715
5579,2814,8503
5580,8033,8244
5581,9248,6364
5582,4466,336
5583,2820,2535
5584,6950,1573
5585,6622,430
5586,1318,9217
5587,5418,1310
5588,5325,1701
5589,7797,2442
5590,415,922
5591,3196,8285
5592,9712,6232
5593,155,6797
5594,2647,3064
5595,527,8862
5596,209,5440
5597,6474,9140
5598,7181,332
5599,6876,2957
5600,4832,9920
5601,3176,2481
5602,1868,6616
5603,4393,2328
5604,9044,9594
5605,6167,5020
5606,8766,8067
5607,4323,6220
5608,9579,6634
5609,268,4427
5610,5646,7412
5611,7008,9617
5612,1024,7979
5613,9567,5157
5614,3485,3189
5615,5428,2576
5616,4096,3504
5617,8616,4492
5618,4595,6982
5619,764,7229
5620,3784,7555
5621,1126,5203
5622,2130,4701
5623,3330,4097
5624,6348,8185
5625,4375,7073
5626,9046,1696
5627,5045,2611
5628,1188,6181
5629,2889,6136
5630,7148,5207
5631,6640,3260
5632,9831,2071
5633,368,8554
5634,128,8213
5635,992,2757
5636,3437,4734
5637,1317,4523
5638,1906,7000
5639,5087,925
5640,9172,9713
5641,8601,1622
5642,8489,2401
5643,7034,6736
5644,7192,1315
5645,6685,6694
5646,5282,7897
5647,3184,9888
5648,5297,5230
5649,787,7892
5650,3449,3213
5651,7983,7929
5652,5882,452
5653,8088,8140
5654,3244,3944
5655,1283,6601
5656,4179,181
5657,3301,4332
5658,4572,6557
5659,4823,9580
5660,6909,3629
5661,5714,8
5662,6120,6413
5663,4073,1115
5664,4635,7342
5665,8758,8856
5666,5877,3150
5667,5248,6507
5668,1496,6655
5669,931,6039
5670,516,5186
5671,7175,3002
5672,4814,5264
5673,8758,9345
5674,750,9477
5675,5712,8911
5676,111,9638
5677,8627,664
5678,3998,6310
5679,9743,7488
5680,3556,3559
5681,6637,5693
5682,676,5071
5683,6640,5519
5684,656,7847
5685,2397,4975
5686,2789,3754
5687,6778,7037
5688,7188,3219
5689,414,5640
5690,7129,3943
5691,7646,8250
5692,1214,5131
5693,2977,4777
5694,1740,3291
5695,9591,9099
5696,6665,6614
5697,5891,9666
5698,4373,526
5699,1476,6578
5700,5336,1223
5701,8811,2049
5702,7906,8966
5703,7338,303
5704,3858,2788
5705,6252,3637
5706,862,9671
5707,9925,4138
5708,1602,9515
5709,1175,6416
5710,191,2186
5711,9268,426
5712,5102,6219
5713,148,3672
5714,3775,5210
5715,1468,4950
5716,3140,1577
5717,7414,8904
5718,1215,599
5719,9656,3363
5720,7909,5614
5721,7032,7083
5722,1772,793
5723,4488,7887
5724,4635,4258
5725,1911,9683
5726,4190,504
5727,3786,6707
5728,8059,7145
5729,2341,8776
5730,3920,6525
5731,6811,6873
5732,6078,2599
5733,9854,9829
5734,1978,2678
5735,1114,9960
5736,1727,9071
5737,9131,4353
5738,4490,3261
5739,9514,2872
5740,7449,6530
5741,4793,3836
5742,4550,9537
5743,949,7755
5744,9957,3117
5745,9984,2116
5746,9688,9297
5747,8925,3823
5748,8814,1280
5749,1910,566
5750,6490,29
5751,2944,9568
5752,9272,1369
5753,1034,3914
5754,1919,9037
5755,6931,3644
5756,6340,1575
5757,1781,5812
5758,4906,1221
5759,3805,3070
5760,1445,4733
5761,7238,8574
5762,9454,3438
5763,7801,1131
5764,8979,7882
5765,1763,9906
5766,9625,3481
5767,9310,4746
5768,8750,5995
5769,3067,482
5770,2197,8150
5771,9845,5760
5772,150,790
5773,1558,4986
5774,3416,4534
5775,2799,1724
5776,7668,4307
5777,6075,7193
5778,3653,3997
5779,9484,5666
5780,1607,5411
5781,7631,9012
5782,5520,2379
5783,4623,844
5784,2873,4465
5785,3009,6352
5786,9947,9037
5787,9867,4749
5788,5499,5827
5789,7930,2268
5790,9075,9850
5791,889,5260
5792,3988,7988
5793,4442,4998
5794,749,5139
5795,7971,3105
5796,4298,8674
5797,9615,1463
5798,6513,4941
5799,49,4695
5800,6671,8196
5801,730,3187
5802,584,3711
5803,2932,3303
5804,4496,4935
5805,6617,2911
5806,1289,3120
5807,5636,9355
5808,1527,9371
5809,3383,3398
5810,6068,9168
5811,5073,2052
5812,7950,3128
5813,3588,8459
5814,8786,2180
5815,6003,2701
5816,7083,6383
5817,8579,5287
5818,7452,7231
5819,6576,6217
5820,5312,2181
5821,5395,2711
5822,7354,5877
5823,6249,7092
5824,1756,5619
5825,7003,2842
5826,7186,2194
5827,1871,8196
5828,2451,6796
5829,5637,892
5830,636,4702
5831,3640,8176
5832,1300,2249
5833,4372,9650
5834,7098,5351
5835,2592,4117
5836,7875,1384
5837,1623,923
5838,4872,5313
5839,9907,17
5840,1245,1604
5841,2966,5835
5842,4772,1737
5843,9182,6907
5844,2718,4475
5845,2354,9270
5846,1867,6870
5847,4082,1922
5848,6624,8553
5849,5324,6561
5850,8848,2495
5851,2859,4305
5852,4254,1984
5853,1369,6961
5854,8788,7986
5855,6940,9711
5856,6869,4989
5857,819,3596
5858,8079,6348
5859,4458,7393
5860,6488,5108
5861,4343,9713
5862,233,8762
5863,8789,3224
5864,7117,2199
5865,546,6900
5866,8507,9858
5867,9412,6053
5868,2284,867
5869,3720,8872
5870,3924,4016
5871,1930,5355
5872,5619,11
5873,2428,3905
5874,4422,6963
5875,636,4310
5876,6648,8836
5877,129,4107
5878,2272,5666
5879,974,112
5880,4697,4816
5881,1142,7036
5882,8542,6175
5883,7308,1355
5884,1414,2917
5885,3494,5086
5886,8874,6899
5887,3511,6981
5888,8959,1002
5889,4150,8862
5890,9907,5039
5891,3212,7117
5892,6140,4117
5893,1154,9493
5894,9882,1753
5895,6307,1056
5896,5307,4825
5897,9347,7424
5898,4797,3607
5899,9225,7967
5900,8396,956
5901,4140,9655
5902,215,3679
5903,4746,8104
5904,4604,9045
5905,7337,6872
5906,942,7440
5907,3693,4581
5908,8018,747
5909,5914,3558
5910,6881,4779
5911,1714,7553
5912,1655,4393
5913,4885,8939
5914,518,1459
5915,5224,3007
5916,6346,2262
5917,314,1994
5918,1437,9441
5919,2935,4691
5920,326,2131
5921,3252,9005
5922,5853,6901
5923,8583,8706
5924,1151,1079
5925,9904,8496
5926,154,808
5927,9194,7228
5928,1653,4692
5929,4975,2472
5930,2943,966
5931,1649,2027
5932,1042,3859
5933,2017,5909
5934,4835,1873
5935,3222,4975
5936,9592,5744
5937,7716,466
5938,7146,3197
5939,6594,6387
5940,7208,8109
5941,970,5879
5942,5236,3210
5943,8195,7540
5944,7433,18
5945,3498,1909
5946,9697,8522
5947,1377,6064
5948,9167,4654
5949,9135,2658
5950,3451,1774
5951,1295,5621
5952,899,3353
5953,191,119
5954,3309,7157
5955,7130,6091
5956,3811,822
5957,4126,3371
5958,8169,6669
5959,9962,5254
5960,6714,2729
5961,2654,8549
5962,930,6239
5963,1076,2195
5964,743,4664
5965,5724,3518
5966,9786,1725
5967,9082,2980
5968,6089,2709
5969,7184,8696
5970,9370,9400
5971,5463,487
5972,9334,5277
5973,5800,9552
5974,2655,9468
5975,6965,8085
5976,6481,1588
5977,8773,8078
5978,7148,9818
5979,5831,8653
5980,1266,3555
5981,8220,5209
5982,3467,4327
5983,5524,4220
5984,6559,1127
5985,9785,8402
5986,9959,4913
5987,4480,5163
5988,8188,699
5989,7859,1828
5990,8620,2231
5991,2137,21
5992,5128,7167
5993,8011,4770
5994,2421,2321
5995,9118,8048
5996,4589,4554
5997,1763,871
5998,9502,4427
5999,7786,936
6000,2190,4738
6001,9643,5125
6002,6478,9750
6003,8398,4530
6004,6634,2049
6005,7176,6114
6006,7879,200
6007,2010,5887
6008,7467,1816
6009,7858,9006
6010,1725,4957
6011,4254,5569
6012,5400,506
6013,6625,2779
6014,1696,3022
6015,9980,3297
6016,8476,7412
6017,499,7625
6018,8887,5893
6019,7690,1542
6020,5317,5844
6021,5729,9853
6022,7542,8285
6023,2586,7741
6024,6564,3334
6025,4340,3047
6026,3759,4606
6027,9196,9670
6028,2717,8203
6029,3728,3444
6030,4768,8537
6031,8609,7608
6032,8640,3487
6033,7308,2769
6034,4216,9429
6035,4675,4135
6036,1569,6538
6037,6080,586
6038,899,6776
6039,4013,8402
6040,6958,1068
6041,6755,4019
6042,4929,8533
6043,5738,2609
6044,9881,6820
6045,6162,6984
6046,5984,5893
6047,4995,3198
6048,2872,473
6049,1453,3246
6050,4091,6349
6051,8186,3826
6052,4452,6151
6053,6934,420
6054,491,7216
6055,2867,8767
6056,3257,7746
6057,1008,1389
6058,6490,1087
6059,229,1068
6060,2566,9244
6061,5707,3614
6062,354,2329
6063,7944,7830
6064,3821,7285
6065,1031,3035
6066,2252,2415
6067,2827,2557
6068,5412,3056
6069,660,7981
6070,6891,6804
6071,3793,9069
6072,9114,3278
6073,4061,7815
6074,1775,6708
6075,5620,2993
6076,1832,6118
6077,5407,639
6078,3779,2257
6079,9999,445
6080,3168,7278
6081,8600,4568
6082,3185,7194
6083,4070,7530
6084,1872,7861
6085,3729,3927
6086,3999,2462
6087,5415,4961
6088,6841,4464
6089,1210,3390
6090,4763,2706
6091,4698,3897
6092,9697,1923
6093,7826,1603
6094,202,3207
6095,6952,8008
6096,4444,5594
6097,4754,4679
6098,5112,8553
6099,4051,4460
6100,4099,3508
6101,6434,8845
6102,6234,5313
6103,6399,1387
6104,4505,4076
6105,1359,2780
6106,8107,8572
6107,9441,620
6108,8771,4201
6109,6259,9812
6110,251,2269
6111,5143,9934
6112,2283,4094
6113,1913,6107
6114,61,9017
6115,5134,8589
6116,7900,8406
6117,2101,2505
6118,2877,8639
6119,387,1169
6120,4750,4551
6121,3319,5428
6122,9667,6008
6123,2664,6164
6124,9291,1472
6125,4377,2880
6126,9102,857
6127,3657,7573
6128,4233,9776
6129,2184,7056
6130,5598,5573
6131,9469,6349
6132,3249,2115
6133,7861,5630
6134,6709,5317
6135,4243,9342
6136,8501,7695
6137,1196,9495
6138,415,1311
6139,3333,9563
6140,9283,293
6141,4241,351
6142,9331,314
6143,7569,2081
6144,4477,2950
6145,6532,9205
6146,9894,8345
6147,8425,8061
6148,6677,6622
6149,8009,9131
6150,8348,3519
6151,5883,2343
6152,6283,4677
6153,6923,8981
6154,9483,1915
6155,7058,2227
6156,1603,8084
6157,3649,6508
6158,4395,1521
6159,802,1055
6160,2647,7048
6161,7352,3417
6162,3001,9198
6163,2497,8571
6164,6025,5998
6165,631,9529
6166,275,7589
6167,5748,9668
6168,6956,5214
6169,262,1635
6170,3661,6331
6171,6844,6342
6172,6556,7641
6173,2495,5167
6174,1642,3530
6175,5816,114
6176,1526,7780
6177,4280,9787
6178,3768,3627
6179,3916,4119
6180,3248,7295
6181,5871,4208
6182,5825,3502
6183,6531,5223
6184,1228,4322
6185,3972,6436
6186,1260,7237
6187,797,5653
6188,4882,196
6189,9310,2879
6190,8726,5658
6191,3395,9022
6192,2498,6551
6193,8092,2978
6194,9608,6712
6195,8660,7965
6196,429,5673
6197,9996,6617
6198,7471,7260
6199,1859,6638
6200,7503,682
6201,1085,3201
6202,8327,1402
6203,900,4675
6204,919,3972
6205,308,4520
6206,6469,3563
6207,1695,8854
6208,9530,8573
6209,4134,5900
6210,3819,2856
6211,5299,5961
6212,6127,3051
6213,9674,5993
6214,9633,9836
6215,4815,2455
6216,8034,5783
6217,9462,5996
6218,365,1105
6219,4924,3998
6220,5813,6944
6221,1291,6431
6222,4648,997
6223,6411,7138
6224,1582,543
6225,1118,8154
6226,1473,5031
6227,4392,6246
6228,3992,9871
6229,7906,8004
6230,2431,6710
6231,8332,2397
6232,364,5773
6233,7617,6818
6234,3635,9059
6235,2190,8306
6236,1865,4528
6237,9040,1641
6238,4229,3470
6239,2041,6661
6240,3864,7479
6241,431,3665
6242,1185,2636
6243,654,4349
6244,9024,116
6245,5812,1438
6246,9742,5124
6247,8522,4322
6248,3699,7064
6249,9197,3651
6250,5486,5580
6251,2795,1489
6252,9771,8307
6253,8780,3859
6254,4233,100
6255,7445,4074
6256,7931,3548
6257,8693,4168
6258,3555,9855
6259,6337,253
6260,1083,68
6261,6216,3091
6262,2933,3833
6263,4436,4947
6264,1452,5155
6265,337,3790
6266,9925,9243
6267,4999,6311
6268,2295,4731
6269,7694,8269
6270,1357,5720
6271,546,1010
6272,5018,6040
6273,8042,6123
6274,6929,6307
6275,9425,3785
6276,8928,6690
6277,9105,1452
6278,4899,233
6279,4794,9559
6280,6348,8673
6281,9257,7145
6282,3784,5413
6283,3485,1007
6284,5753,9900
6285,314,7775
6286,3629,6302
6287,673,7736
6288,8995,6579
6289,7032,3410
6290,7147,7941
6291,2938,9895
6292,5070,5170
6293,5009,5810
6294,8948,3733
6295,7276,1877
6296,9443,157
6297,226,7321
6298,3092,160
6299,4174,1866
6300,89,4330
6301,4800,3128
6302,8197,8303
6303,198,7324
6304,8202,3437
6305,3699,7499
6306,2248,4230
6307,6620,6477
6308,7369,5935
6309,6223,95
6310,6459,9550
6311,2411,5291
6312,7414,3951
6313,6125,1651
6314,2420,4937
6315,3005,4097
6316,2788,3476
6317,4572,5513
6318,989,1293
6319,480,5632
6320,3781,5781
6321,974,8185
6322,3883,3939
6323,4164,5517
6324,2073,4447
6325,9213,7249
6326,5021,2658
6327,4530,2954
6328,5771,9626
6329,6039,9295
6330,18,6430
6331,3462,2467
6332,3305,3963
6333,4844,9392
6334,974,8799
6335,3117,6038
6336,6763,588
6337,6467,5223
6338,5800,6831
6339,788,8883
6340,1991,912
6341,5215,4193
6342,8346,2218
6343,4804,221
6344,9347,2098
6345,5655,6652
6346,2835,8735
6347,2894,6671
6348,1983,470
6349,9095,8314
6350,4348,28
6351,8994,5822
6352,2834,1517
6353,3682,3198
6354,4034,6574
6355,3863,6210
6356,2262,4562
6357,1161,3481
6358,2798,9905
6359,5880,1921
6360,9918,1332
6361,3838,6859
6362,9883,9299
6363,1205,4040
6364,3195,9706
6365,5864,4639
6366,1679,5001
6367,810,5884
6368,8200,8926
6369,5382,1743
6370,7147,8191
6371,4918,3825
6372,3588,4251
6373,7740,5838
6374,51,4960
6375,3085,4745
6376,4435,8131
6377,354,26
6378,4806,9321
6379,9834,1318
6380,32,1726
6381,5214,1880
6382,7870,2753
6383,8330,5549
6384,5555,3382
6385,1293,370
6386,4845,1777
6387,3901,7622
6388,6741,3151
6389,8589,2407
6390,2696,1318
6391,467,9428
6392,235,6015
6393,8800,7987
6394,6816,864
6395,1405,7546
6396,6566,7252
6397,7839,235
6398,7786,7108
6399,9602,2789
6400,1125,2641
6401,4030,8182
6402,2037,3584
6403,2866,3316
6404,5651,5276
6405,3706,5151
6406,1747,8973
6407,771,8902
6408,6440,1018
6409,1140,4755
6410,6135,8829
6411,8973,6087
6412,3744,6729
6413,3714,2302
6414,2346,4937
6415,4189,8577
6416,4890,9060
6417,1857,6918
6418,5853,1520
6419,4508,8155
6420,2381,3550
6421,4625,6702
6422,1833,538
6423,3331,5075
6424,7579,7270
6425,766,6691
6426,794,2924
6427,6242,7078
6428,6993,4570
6429,8405,9360
6430,9747,3207
6431,3352,1424
6432,6646,3697
6433,5002,1608
6434,2119,6198
6435,5215,6237
6436,1823,1901
6437,4260,7115
6438,127,2330
6439,4923,3953
6440,8228,1857
6441,3281,9125
6442,3264,5401
6443,160,9029
6444,9658,8328
6445,1789,4257
6446,5747,9818
6447,4733,8985
6448,6023,2585
6449,9981,2086
6450,9230,1965
6451,5654,5542
6452,4068,1203
6453,3756,9776
6454,2008,5422
6455,9454,835
6456,4229,9038
6457,8227,3142
6458,8385,1200
6459,5788,8787
6460,9577,57
6461,7262,8934
6462,1585,5027
6463,4168,6173
6464,7691,2198
6465,2861,5756
6466,8533,2558
6467,1352,3006
6468,2263,1645
6469,1080,7148
6470,2673,8725
6471,316,408
6472,9274,8060
