id,alarm_id,triggered_at
8393,6013,2025-01-08 05:09:47.231711
8394,9642,2025-01-05 03:50:45.988340
8395,3492,2025-01-03 18:34:13.835054
8396,7202,2025-01-06 10:44:26.130947
8397,2461,2025-01-07 16:24:49.453074
8398,3240,2025-01-03 08:48:26.228543
8399,1726,2025-01-04 08:51:31.933074
8400,6132,2025-01-02 14:50:09.013487
8401,6531,2025-01-03 16:18:49.721340
8402,5936,2025-01-02 19:29:07.062206
8403,8705,2025-01-05 02:03:50.765280
8404,383,2025-01-02 19:40:24.771700
8405,9923,2025-01-02 12:49:33.653277
8406,1799,2025-01-06 08:47:14.886925
8407,4378,2025-01-05 18:42:51.494640
8408,4224,2025-01-07 12:03:19.877978
8409,8358,2025-01-09 01:19:42.057518
8410,8634,2025-01-02 08:31:52.222448
8411,1501,2025-01-06 19:52:01.275946
8412,1820,2025-01-07 13:05:44.258407
8413,1811,2025-01-03 02:48:52.544895
8414,5154,2025-01-07 08:41:31.688506
8415,5755,2025-01-02 02:47:27.478129
8416,9804,2025-01-06 00:12:48.648147
8417,5452,2025-01-05 09:57:09.918915
8418,4301,2025-01-07 07:06:41.179344
8419,284,2025-01-08 00:39:50.623982
8420,2772,2025-01-03 12:30:21.706824
8421,8153,2025-01-02 19:49:36.930786
8422,4580,2025-01-08 03:00:06.845696
8423,6985,2025-01-03 11:07:08.559332
8424,372,2025-01-03 20:40:19.739301
8425,1784,2025-01-05 06:11:32.826856
8426,5371,2025-01-06 09:06:29.923722
8427,7653,2025-01-03 02:57:40.683986
8428,5880,2025-01-09 10:13:08.777004
8429,5985,2025-01-01 07:03:59.664267
8430,8547,2025-01-07 05:39:55.922721
8431,9252,2025-01-07 20:16:43.631663
8432,504,2025-01-01 15:13:49.744560
8433,6367,2025-01-09 11:01:08.181428
8434,2589,2025-01-06 22:32:42.023942
8435,7942,2025-01-05 15:34:20.168126
8436,9681,2025-01-01 09:24:29.585381
8437,3394,2025-01-07 10:06:33.478962
8438,4056,2025-01-05 11:01:27.899890
8439,1632,2025-01-06 01:38:34.074473
8440,7708,2025-01-06 16:26:30.977076
8441,3860,2025-01-07 20:28:42.520346
8442,3814,2025-01-08 20:51:04.028517
8443,472,2025-01-02 01:44:01.550546
8444,392,2025-01-04 19:09:20.219733
8445,1345,2025-01-07 12:49:14.878885
8446,8750,2025-01-02 00:06:01.146649
8447,8944,2025-01-03 08:58:35.055470
8448,8699,2025-01-01 13:16:46.482566
8449,3610,2025-01-07 19:38:08.460089
8450,3922,2025-01-06 09:56:23.458013
8451,2278,2025-01-08 05:46:30.735372
8452,4695,2025-01-05 16:26:39.742405
8453,1982,2025-01-04 05:12:16.739053
8454,5804,2025-01-02 09:25:19.150878
8455,1840,2025-01-01 23:53:08.309943
8456,1539,2025-01-01 09:21:08.015729
8457,5041,2025-01-03 22:55:43.493595
8458,2691,2025-01-01 16:42:38.719879
8459,2598,2025-01-04 01:29:02.774157
8460,3325,2025-01-04 02:39:13.621035
8461,2764,2025-01-03 03:16:47.820212
8462,1384,2025-01-08 21:51:36.846282
8463,4674,2025-01-08 06:45:59.390411
8464,9194,2025-01-06 15:00:11.314196
8465,5130,2025-01-09 10:58:27.174220
8466,1576,2025-01-02 23:40:25.755843
8467,4445,2025-01-05 13:21:50.136545
8468,9305,2025-01-05 08:21:08.186590
8469,7745,2025-01-02 12:08:44.688147
8470,8248,2025-01-06 04:19:35.747470
8471,6539,2025-01-04 22:21:40.712985
8472,4399,2025-01-02 04:12:48.956479
8473,3479,2025-01-01 10:23:51.757998
8474,640,2025-01-09 04:02:06.814165
8475,4422,2025-01-08 06:55:25.141271
8476,4018,2025-01-03 02:29:34.033174
8477,5806,2025-01-07 23:42:02.976509
8478,833,2025-01-03 08:22:24.752404
8479,2796,2025-01-08 00:18:56.692220
8480,4620,2025-01-02 03:00:03.557866
8481,4971,2025-01-07 04:08:14.829458
8482,155,2025-01-08 05:38:20.183623
8483,961,2025-01-06 05:06:56.844170
8484,8972,2025-01-01 09:53:46.203884
8485,9373,2025-01-06 17:55:18.209203
8486,62,2025-01-06 00:03:58.709430
8487,3104,2025-01-01 02:23:26.990812
8488,8973,2025-01-05 06:00:31.029078
8489,6039,2025-01-03 02:47:10.145756
8490,8558,2025-01-08 05:45:34.330563
8491,7652,2025-01-03 02:54:47.004956
8492,2433,2025-01-09 01:16:35.348271
8493,65,2025-01-08 08:58:05.716389
8494,3989,2025-01-05 21:15:54.829053
8495,6060,2025-01-01 04:02:06.934915
8496,9443,2025-01-08 19:34:37.625800
8497,2963,2025-01-02 02:10:19.505280
8498,4485,2025-01-04 23:35:26.130489
8499,5397,2025-01-06 14:16:48.252500
8500,9149,2025-01-08 19:50:17.818040
8501,1687,2025-01-02 11:50:34.056391
8502,7770,2025-01-03 06:42:40.819275
8503,4494,2025-01-02 07:24:45.994239
8504,4828,2025-01-06 13:32:21.235733
8505,1934,2025-01-04 21:55:33.120235
8506,1547,2025-01-01 09:33:36.324748
8507,8430,2025-01-06 02:22:16.104017
8508,6416,2025-01-04 23:14:28.148486
8509,8312,2025-01-04 20:15:53.133859
8510,750,2025-01-06 11:58:46.204195
8511,4498,2025-01-06 13:44:14.574424
8512,5786,2025-01-01 06:53:32.739564
8513,5102,2025-01-03 07:16:36.190847
8514,6021,2025-01-01 17:54:52.594681
8515,4458,2025-01-07 01:21:36.700187
8516,7478,2025-01-04 20:12:44.615777
8517,5912,2025-01-01 15:41:13.211711
8518,6594,2025-01-04 06:59:30.773617
8519,5044,2025-01-06 19:52:33.268164
8520,3764,2025-01-08 03:51:09.321500
8521,802,2025-01-09 08:05:40.385392
8522,2286,2025-01-02 14:52:13.031192
8523,8363,2025-01-08 18:49:47.925816
8524,4174,2025-01-06 06:05:13.727490
8525,2288,2025-01-09 10:48:44.985238
8526,9409,2025-01-07 10:52:15.025072
8527,5558,2025-01-07 21:04:33.286477
8528,932,2025-01-08 02:08:46.918301
8529,3426,2025-01-08 14:56:30.870322
8530,4467,2025-01-03 13:07:54.998488
8531,6805,2025-01-07 07:25:55.314529
8532,5147,2025-01-08 08:31:59.625144
8533,9426,2025-01-08 17:45:33.914438
8534,5235,2025-01-02 20:23:47.719910
8535,8167,2025-01-09 00:21:28.270427
8536,4043,2025-01-08 08:01:18.681535
8537,9229,2025-01-08 17:14:36.066627
8538,940,2025-01-04 07:35:32.077896
8539,9882,2025-01-05 06:17:09.928374
8540,8980,2025-01-06 12:07:05.177272
8541,5107,2025-01-04 10:07:13.937782
8542,3784,2025-01-08 14:31:58.394987
8543,6845,2025-01-02 06:14:25.757057
8544,1764,2025-01-01 14:43:23.309901
8545,326,2025-01-06 18:32:38.987158
8546,6235,2025-01-01 00:06:26.573622
8547,7862,2025-01-01 19:18:26.996111
8548,3628,2025-01-04 02:57:26.795214
8549,4263,2025-01-06 06:01:29.586963
8550,7062,2025-01-07 02:57:37.783952
8551,8722,2025-01-05 17:16:05.880305
8552,4512,2025-01-01 01:27:13.958820
8553,6806,2025-01-07 18:56:36.341473
8554,6765,2025-01-06 16:45:58.983686
8555,1345,2025-01-03 16:12:20.637417
8556,4326,2025-01-05 10:16:42.372127
8557,8488,2025-01-04 11:35:05.501390
8558,3650,2025-01-09 10:45:08.309681
8559,9974,2025-01-07 23:07:28.447360
8560,4180,2025-01-05 20:15:09.848071
8561,5800,2025-01-03 10:14:21.885319
8562,6334,2025-01-05 16:39:38.419418
8563,2677,2025-01-08 20:02:34.285751
8564,542,2025-01-04 13:27:51.811085
8565,9258,2025-01-02 07:25:45.297541
8566,8879,2025-01-06 10:39:52.065850
8567,7176,2025-01-05 05:28:04.343400
8568,2457,2025-01-03 08:26:48.927355
8569,1216,2025-01-05 14:28:39.479942
8570,3255,2025-01-01 11:14:53.400765
8571,9358,2025-01-03 02:52:48.033298
8572,3720,2025-01-06 13:09:17.383552
8573,6359,2025-01-03 07:24:46.306109
8574,2549,2025-01-08 15:31:30.806069
8575,2369,2025-01-06 14:59:45.134045
8576,46,2025-01-01 23:48:41.106833
8577,2780,2025-01-09 02:24:22.408349
8578,9683,2025-01-04 12:57:24.539172
8579,6341,2025-01-03 11:47:56.703810
8580,3248,2025-01-04 21:47:29.006884
8581,9534,2025-01-07 14:36:14.222104
8582,163,2025-01-07 03:55:29.928699
8583,9385,2025-01-08 02:47:57.858755
8584,1638,2025-01-04 20:36:16.395671
8585,7166,2025-01-04 00:38:38.533123
8586,5108,2025-01-06 08:01:08.420245
8587,5749,2025-01-07 01:57:18.988869
8588,5167,2025-01-01 19:06:00.857232
8589,9753,2025-01-05 06:50:23.058306
8590,5171,2025-01-08 17:00:11.627411
8591,3833,2025-01-09 03:11:37.278688
8592,7642,2025-01-06 08:00:20.101099
8593,8059,2025-01-07 11:07:07.145072
8594,8818,2025-01-06 08:38:21.507829
8595,8401,2025-01-06 05:39:58.011922
8596,8601,2025-01-09 05:11:38.772098
8597,4098,2025-01-04 08:37:12.202868
8598,7147,2025-01-06 22:29:06.659538
8599,387,2025-01-05 15:10:48.621037
8600,7666,2025-01-01 23:58:53.266539
8601,7250,2025-01-01 00:33:44.082435
8602,9870,2025-01-01 21:39:01.596605
8603,3210,2025-01-03 12:33:49.060458
8604,8596,2025-01-07 10:26:18.975791
8605,3385,2025-01-02 10:35:04.239627
8606,7369,2025-01-09 04:17:10.585933
8607,2945,2025-01-03 11:08:47.094541
8608,1038,2025-01-03 19:49:12.421084
8609,8989,2025-01-03 07:24:17.340879
8610,6973,2025-01-08 14:41:34.576333
8611,7000,2025-01-05 08:14:24.629110
8612,8177,2025-01-06 14:41:06.150933
8613,7422,2025-01-01 17:00:53.150011
8614,2981,2025-01-02 22:43:01.118659
8615,2433,2025-01-06 17:24:51.408038
8616,460,2025-01-03 10:20:05.174081
8617,6332,2025-01-01 03:50:44.201927
8618,6942,2025-01-09 04:31:32.079706
8619,3650,2025-01-01 10:05:14.936959
8620,828,2025-01-05 05:07:50.952077
8621,2578,2025-01-06 11:15:49.847987
8622,1385,2025-01-08 17:42:00.622077
8623,6578,2025-01-01 14:21:53.345075
8624,1340,2025-01-04 20:36:32.945844
8625,5897,2025-01-03 14:26:27.112534
8626,6399,2025-01-01 19:29:22.636464
8627,4879,2025-01-06 19:27:58.543586
8628,6476,2025-01-01 04:00:37.312203
8629,8026,2025-01-04 10:16:59.102589
8630,4802,2025-01-01 01:24:16.408627
8631,57,2025-01-07 04:32:51.294764
8632,2970,2025-01-06 22:31:21.588021
8633,6309,2025-01-02 14:55:14.456915
8634,5970,2025-01-04 10:13:56.686930
8635,5378,2025-01-03 23:04:18.419162
8636,1669,2025-01-06 20:27:10.504765
8637,9657,2025-01-01 02:33:42.477252
8638,9128,2025-01-04 03:14:14.405083
8639,3180,2025-01-04 20:49:49.812085
8640,569,2025-01-02 12:29:43.208993
8641,9631,2025-01-05 07:31:16.183144
8642,8298,2025-01-03 18:57:31.296009
8643,9055,2025-01-02 11:16:03.787168
8644,703,2025-01-02 21:05:17.535843
8645,5287,2025-01-08 03:04:39.004575
8646,954,2025-01-07 08:47:10.803828
8647,6486,2025-01-06 23:42:35.452809
8648,3464,2025-01-06 05:48:09.880774
8649,2212,2025-01-08 09:02:13.003511
8650,4677,2025-01-08 23:13:36.449692
8651,3006,2025-01-01 13:21:36.892303
8652,7133,2025-01-07 04:53:45.045419
8653,1857,2025-01-07 08:45:48.146187
8654,3615,2025-01-02 11:10:28.017762
8655,2648,2025-01-05 17:14:56.725896
8656,7178,2025-01-02 13:37:31.596203
8657,310,2025-01-02 15:52:25.104985
8658,1553,2025-01-07 00:30:20.672270
8659,6291,2025-01-05 12:11:13.435864
8660,1599,2025-01-05 19:45:12.804480
8661,4675,2025-01-04 16:36:18.707797
8662,8919,2025-01-01 20:19:55.502030
8663,5427,2025-01-03 07:41:28.772334
8664,4608,2025-01-04 15:12:39.788566
8665,58,2025-01-08 05:48:35.952469
8666,2340,2025-01-04 00:52:40.619219
8667,8237,2025-01-05 23:24:53.567428
8668,8262,2025-01-05 09:46:19.274672
8669,8716,2025-01-02 06:12:11.473912
8670,766,2025-01-04 01:15:44.031362
8671,2457,2025-01-07 09:37:11.931399
8672,4381,2025-01-01 06:27:52.915621
8673,7349,2025-01-06 14:23:53.488909
8674,5314,2025-01-05 21:32:28.503726
8675,9054,2025-01-06 08:47:31.955554
8676,5213,2025-01-06 11:24:18.274099
8677,3298,2025-01-07 04:47:03.328151
8678,1634,2025-01-02 01:09:45.252117
8679,2295,2025-01-03 13:42:33.678800
8680,4162,2025-01-08 08:58:20.269519
8681,2612,2025-01-04 16:38:12.130619
8682,6849,2025-01-01 07:50:07.393005
8683,7557,2025-01-01 00:26:31.699917
8684,8047,2025-01-07 21:38:12.931099
8685,1463,2025-01-06 20:43:00.396897
8686,5746,2025-01-07 19:55:56.636045
8687,7780,2025-01-06 13:11:09.256320
8688,2072,2025-01-06 07:45:58.785177
8689,852,2025-01-06 11:44:56.320669
8690,5903,2025-01-04 08:36:10.132632
8691,3313,2025-01-01 07:19:34.283645
8692,3210,2025-01-07 06:43:01.574125
8693,1995,2025-01-05 17:16:14.657044
8694,5327,2025-01-03 07:51:54.573126
8695,9852,2025-01-03 10:56:28.565474
8696,8479,2025-01-07 15:49:19.690650
8697,875,2025-01-03 11:15:14.958978
8698,4555,2025-01-06 23:06:46.519079
8699,5089,2025-01-03 21:08:50.787217
8700,3587,2025-01-08 17:45:20.816137
8701,9162,2025-01-03 23:46:50.867491
8702,1600,2025-01-06 05:21:00.978983
8703,2550,2025-01-02 02:25:52.811505
8704,3068,2025-01-04 08:04:45.059068
8705,1697,2025-01-03 01:10:18.981470
8706,8115,2025-01-08 13:31:53.254324
8707,564,2025-01-04 10:33:53.124670
8708,5571,2025-01-03 01:05:55.645322
8709,1860,2025-01-04 05:41:45.888505
8710,42,2025-01-07 09:02:23.854058
8711,904,2025-01-07 22:17:55.105350
8712,1832,2025-01-08 20:20:23.129277
8713,1821,2025-01-06 15:20:53.660513
8714,659,2025-01-04 11:45:56.402801
8715,8835,2025-01-04 20:19:14.297019
8716,9212,2025-01-03 00:03:57.826455
8717,1364,2025-01-04 05:18:56.067350
8718,9553,2025-01-02 12:33:12.560570
8719,7812,2025-01-09 00:34:44.754863
8720,2720,2025-01-03 21:21:32.375452
8721,9252,2025-01-05 05:33:13.280226
8722,9779,2025-01-03 12:39:39.201265
8723,4133,2025-01-08 04:44:57.494739
8724,5864,2025-01-07 18:32:45.827465
8725,1949,2025-01-01 16:41:16.750766
8726,525,2025-01-09 01:57:04.623968
8727,7763,2025-01-03 23:14:58.911539
8728,8007,2025-01-04 21:18:11.112845
8729,5567,2025-01-08 18:12:11.938951
8730,5220,2025-01-03 13:15:34.748995
8731,8702,2025-01-05 11:17:29.180018
8732,1330,2025-01-02 03:09:49.718974
8733,8182,2025-01-02 22:54:56.097241
8734,1294,2025-01-09 03:31:19.699555
8735,859,2025-01-02 12:06:16.826065
8736,7773,2025-01-02 04:29:09.320740
8737,7268,2025-01-04 02:09:13.826029
8738,4907,2025-01-04 00:17:53.973726
8739,1114,2025-01-04 04:33:40.126044
8740,8364,2025-01-06 08:43:03.704747
8741,6100,2025-01-02 16:17:58.284345
8742,642,2025-01-01 22:33:13.644806
8743,8607,2025-01-04 05:48:51.390693
8744,1690,2025-01-04 08:14:06.074097
8745,3925,2025-01-03 22:03:20.667344
8746,6701,2025-01-08 20:40:02.546741
8747,1644,2025-01-07 03:14:44.563362
8748,4921,2025-01-05 04:59:44.419089
8749,1136,2025-01-02 12:10:43.674122
8750,8136,2025-01-03 12:24:07.151098
8751,4679,2025-01-08 11:37:19.845667
8752,621,2025-01-06 19:03:22.593138
8753,5579,2025-01-07 17:51:07.272381
8754,2025,2025-01-05 14:17:30.945115
8755,3403,2025-01-02 00:19:03.390365
8756,3135,2025-01-08 10:18:09.866502
8757,8887,2025-01-04 14:26:10.275534
8758,3459,2025-01-01 04:32:29.366320
8759,3239,2025-01-04 01:32:38.487627
8760,971,2025-01-07 15:05:06.028674
8761,4297,2025-01-03 21:47:57.897901
8762,8517,2025-01-03 12:08:47.541230
8763,3819,2025-01-03 16:00:35.927043
8764,1622,2025-01-09 10:24:39.534368
8765,9845,2025-01-03 02:35:17.987706
8766,2754,2025-01-04 22:45:10.091396
8767,2591,2025-01-08 21:49:55.229897
8768,5087,2025-01-05 19:44:17.732406
8769,729,2025-01-02 11:59:24.539123
8770,9274,2025-01-07 10:58:20.189639
8771,3775,2025-01-05 08:25:38.204302
8772,3611,2025-01-02 10:20:08.331787
8773,6924,2025-01-02 14:57:21.602827
8774,3867,2025-01-06 12:57:36.128994
8775,1794,2025-01-04 09:49:37.445368
8776,6902,2025-01-04 13:51:16.490773
8777,9693,2025-01-06 05:40:59.018460
8778,6677,2025-01-01 23:52:35.894519
8779,5330,2025-01-02 05:45:32.766985
8780,6591,2025-01-05 12:07:41.884878
8781,7022,2025-01-06 14:06:42.627314
8782,6771,2025-01-04 22:26:58.116810
8783,3303,2025-01-01 20:47:38.965227
8784,2475,2025-01-04 08:22:24.709981
8785,2078,2025-01-02 18:37:58.629216
8786,4383,2025-01-07 02:21:39.697941
8787,9489,2025-01-05 15:34:26.079598
8788,2950,2025-01-09 05:22:16.839618
8789,2135,2025-01-07 03:40:55.682992
8790,4609,2025-01-07 19:01:36.075174
8791,3554,2025-01-02 04:27:28.332892
8792,5841,2025-01-02 04:10:43.237002
8793,1412,2025-01-06 06:20:16.585366
8794,5875,2025-01-01 19:46:21.756805
8795,9581,2025-01-03 16:30:48.076415
8796,7676,2025-01-04 08:22:58.989455
8797,7136,2025-01-07 13:52:57.823897
8798,4281,2025-01-03 07:09:54.285553
8799,1026,2025-01-05 03:21:59.557780
8800,1935,2025-01-02 02:24:41.649398
8801,3168,2025-01-02 07:35:13.033303
8802,6319,2025-01-01 08:19:33.674488
8803,9089,2025-01-09 10:13:37.107387
8804,6194,2025-01-09 03:44:05.835171
8805,6151,2025-01-06 12:29:21.237858
8806,8401,2025-01-08 09:20:42.469584
8807,2722,2025-01-06 14:34:47.830344
8808,8021,2025-01-04 07:47:13.046399
8809,157,2025-01-08 14:14:49.997683
8810,9969,2025-01-09 11:19:58.675761
8811,7956,2025-01-03 10:42:24.715919
8812,7404,2025-01-03 12:49:41.867115
8813,2611,2025-01-03 16:56:05.368395
8814,6167,2025-01-01 00:10:07.177058
8815,4309,2025-01-07 05:17:06.295402
8816,6044,2025-01-04 22:54:38.342622
8817,6124,2025-01-04 15:10:54.103129
8818,6523,2025-01-07 02:33:57.567312
8819,1681,2025-01-05 14:07:12.268747
8820,3501,2025-01-02 15:40:42.743013
8821,6946,2025-01-07 20:58:51.110495
8822,9141,2025-01-04 23:14:42.632250
8823,2904,2025-01-02 14:03:46.524675
8824,9273,2025-01-08 22:52:43.767648
8825,4165,2025-01-02 23:15:36.461376
8826,9765,2025-01-07 11:18:56.816050
8827,4058,2025-01-04 09:44:16.709270
8828,6784,2025-01-09 00:24:20.306594
8829,7777,2025-01-07 07:26:23.072953
8830,2824,2025-01-02 09:54:04.070660
8831,6645,2025-01-01 05:45:17.485062
8832,7265,2025-01-01 01:12:38.409206
8833,1367,2025-01-02 17:14:33.872153
8834,2319,2025-01-07 22:17:49.209833
8835,4488,2025-01-01 16:24:35.073412
8836,9441,2025-01-01 15:37:36.191923
8837,5874,2025-01-03 12:44:13.245694
8838,3920,2025-01-02 04:30:36.375140
8839,4253,2025-01-02 05:20:28.133245
8840,7887,2025-01-06 12:07:31.745537
8841,6352,2025-01-01 11:49:32.154386
8842,8727,2025-01-06 18:46:16.532032
8843,6203,2025-01-03 17:52:22.590415
8844,8229,2025-01-09 07:21:24.298946
8845,1280,2025-01-02 15:16:59.564313
8846,6380,2025-01-03 08:45:52.911690
8847,6176,2025-01-03 09:17:14.731832
8848,8575,2025-01-03 16:14:25.581272
8849,5844,2025-01-05 06:02:35.981866
8850,6897,2025-01-06 18:30:06.689560
8851,3345,2025-01-09 03:36:19.104681
8852,3191,2025-01-03 15:15:54.321464
8853,4070,2025-01-04 11:40:14.047486
8854,423,2025-01-02 16:03:25.147757
8855,5140,2025-01-03 08:21:04.492288
8856,9320,2025-01-05 20:58:30.741757
8857,2208,2025-01-04 05:50:34.990395
8858,3255,2025-01-01 07:14:57.873829
8859,2432,2025-01-02 05:11:57.000026
8860,1522,2025-01-08 21:42:53.141296
8861,2439,2025-01-06 16:00:28.827973
8862,1151,2025-01-02 04:26:57.033736
8863,1957,2025-01-08 06:17:39.570513
8864,3446,2025-01-01 07:35:35.554732
8865,2620,2025-01-03 14:46:53.307956
8866,6685,2025-01-01 12:16:12.748341
8867,6559,2025-01-04 17:51:03.892727
8868,8525,2025-01-08 16:31:17.826026
8869,3961,2025-01-05 14:28:26.089641
8870,7524,2025-01-05 03:34:39.055672
8871,1727,2025-01-06 10:47:58.734380
8872,7440,2025-01-07 13:44:09.053911
8873,6223,2025-01-07 08:13:27.872135
8874,7896,2025-01-03 23:55:51.917495
8875,6843,2025-01-06 21:38:22.422103
8876,1988,2025-01-03 09:16:03.973748
8877,5624,2025-01-08 18:35:35.395301
8878,3028,2025-01-07 12:51:26.870920
8879,307,2025-01-04 18:33:27.295560
8880,1760,2025-01-08 02:38:07.400623
8881,8667,2025-01-06 18:58:12.492134
8882,8322,2025-01-01 01:43:53.796485
8883,8555,2025-01-08 13:59:14.272324
8884,2893,2025-01-02 15:15:45.302863
8885,5355,2025-01-07 12:18:33.113236
8886,2012,2025-01-07 08:50:06.686535
8887,6048,2025-01-09 05:22:16.265780
8888,5310,2025-01-06 01:29:43.454358
8889,3809,2025-01-08 17:11:36.242036
8890,8711,2025-01-08 06:57:49.252952
8891,7404,2025-01-05 21:28:37.961441
8892,5537,2025-01-03 12:18:40.276981
8893,6090,2025-01-04 09:59:40.944691
8894,9423,2025-01-08 19:52:04.741558
8895,7768,2025-01-08 05:04:20.752775
8896,7289,2025-01-02 05:52:47.890822
8897,9899,2025-01-04 23:03:48.341555
8898,655,2025-01-06 11:31:24.771694
8899,2515,2025-01-09 02:01:13.359479
8900,3703,2025-01-01 15:21:07.668370
8901,8110,2025-01-09 00:11:38.809202
8902,2427,2025-01-05 00:32:09.406846
8903,4669,2025-01-05 15:56:06.344119
8904,5178,2025-01-06 17:18:01.338802
8905,8593,2025-01-01 05:58:26.157997
8906,4556,2025-01-05 02:25:01.393146
8907,3428,2025-01-09 09:04:44.554444
8908,1678,2025-01-05 02:37:34.075386
8909,6231,2025-01-02 21:11:09.949048
8910,6935,2025-01-07 03:49:05.216228
8911,3799,2025-01-01 14:41:31.335019
8912,1477,2025-01-08 01:37:57.438286
8913,6793,2025-01-05 13:49:47.875068
8914,206,2025-01-06 09:12:10.724233
8915,6754,2025-01-04 03:32:24.101288
8916,4850,2025-01-06 10:39:10.321220
8917,6695,2025-01-02 02:06:51.789250
8918,3450,2025-01-06 07:20:35.649668
8919,3759,2025-01-01 09:40:16.689144
8920,4765,2025-01-06 19:46:36.301333
8921,3057,2025-01-07 18:13:11.068957
8922,2341,2025-01-02 01:58:33.962039
8923,228,2025-01-09 08:48:37.711632
8924,9159,2025-01-01 07:36:01.801391
8925,3849,2025-01-04 17:15:59.957069
8926,6101,2025-01-01 03:08:42.297943
8927,4240,2025-01-04 15:40:03.063892
8928,2112,2025-01-02 11:36:32.744810
8929,4782,2025-01-05 04:34:27.465940
8930,1855,2025-01-03 09:44:08.797712
8931,5157,2025-01-08 02:45:02.062934
8932,4585,2025-01-05 22:07:22.181896
8933,8405,2025-01-08 13:25:13.106531
8934,9534,2025-01-03 23:15:16.580000
8935,928,2025-01-05 14:22:28.730858
8936,8309,2025-01-08 18:15:28.028425
8937,2249,2025-01-08 19:52:52.959475
8938,5469,2025-01-06 19:29:25.604744
8939,1720,2025-01-01 07:54:31.095279
8940,1778,2025-01-01 18:47:05.509276
8941,6191,2025-01-01 17:41:24.670969
8942,6015,2025-01-04 10:46:12.479701
8943,6248,2025-01-01 18:15:21.492064
8944,3265,2025-01-07 04:17:15.729556
8945,8028,2025-01-04 22:22:34.455190
8946,1206,2025-01-07 00:30:06.102957
8947,6448,2025-01-05 20:47:56.610990
8948,7214,2025-01-02 20:42:16.665166
8949,744,2025-01-03 14:25:01.855483
8950,2074,2025-01-01 19:16:29.724808
8951,333,2025-01-08 03:24:09.696190
8952,7077,2025-01-07 07:55:42.293159
8953,7062,2025-01-06 11:48:37.329541
8954,3241,2025-01-07 13:44:15.757569
8955,8296,2025-01-03 04:50:18.578394
8956,9380,2025-01-06 17:32:24.614330
8957,3247,2025-01-06 20:29:43.589689
8958,6708,2025-01-06 07:32:14.318692
8959,1862,2025-01-06 14:19:27.793144
8960,7943,2025-01-05 17:40:20.126620
8961,9922,2025-01-02 10:14:41.407081
8962,3386,2025-01-02 19:32:26.121272
8963,8770,2025-01-04 01:54:54.014282
8964,2569,2025-01-07 14:08:19.062357
8965,9845,2025-01-04 09:38:21.832872
8966,5285,2025-01-07 12:35:11.909623
8967,9860,2025-01-07 15:43:30.758060
8968,4057,2025-01-08 18:47:33.033813
8969,2906,2025-01-07 11:17:28.617196
8970,8553,2025-01-06 02:16:29.116842
8971,2273,2025-01-02 07:23:31.706706
8972,411,2025-01-08 21:40:33.438513
8973,8824,2025-01-05 20:08:26.879741
8974,2633,2025-01-06 15:51:29.972374
8975,6400,2025-01-09 05:11:43.808334
8976,5312,2025-01-07 21:11:17.199597
8977,950,2025-01-01 20:42:19.236041
8978,3128,2025-01-02 01:52:48.688741
8979,9975,2025-01-01 17:24:12.112031
8980,8926,2025-01-07 02:12:13.113503
8981,1916,2025-01-09 10:24:10.310547
8982,7972,2025-01-09 06:24:18.839381
8983,8343,2025-01-04 02:57:10.579460
8984,2191,2025-01-08 08:50:45.891118
8985,6440,2025-01-04 23:44:25.937368
8986,7351,2025-01-05 20:34:13.228342
8987,7754,2025-01-09 10:30:05.796897
8988,1756,2025-01-02 04:57:46.988317
8989,2714,2025-01-04 01:05:43.932705
8990,6304,2025-01-03 19:37:11.273563
8991,5711,2025-01-02 03:29:35.879601
8992,2896,2025-01-09 07:57:23.922148
8993,5416,2025-01-08 14:49:55.399718
8994,2930,2025-01-01 23:07:35.708217
8995,2271,2025-01-09 03:40:04.588598
8996,6862,2025-01-06 21:20:09.973666
8997,3622,2025-01-04 23:35:10.888014
8998,3040,2025-01-05 12:18:10.878313
8999,1482,2025-01-07 22:20:55.741168
9000,8331,2025-01-02 04:25:01.595273
9001,6104,2025-01-02 00:29:53.244411
9002,4095,2025-01-04 05:20:27.785467
9003,7420,2025-01-05 07:23:16.500967
9004,9299,2025-01-05 11:48:32.854419
9005,603,2025-01-04 21:40:57.001195
9006,2452,2025-01-07 13:25:38.394154
9007,3878,2025-01-08 05:23:02.088097
9008,3092,2025-01-05 07:48:46.516212
9009,6483,2025-01-02 04:40:54.508555
9010,4147,2025-01-03 04:52:57.281682
9011,6090,2025-01-01 13:31:23.379975
9012,8209,2025-01-02 12:57:22.196937
9013,8640,2025-01-02 06:43:46.350024
9014,168,2025-01-04 12:18:24.308666
9015,6848,2025-01-09 03:54:14.652336
9016,3609,2025-01-08 06:18:50.167895
9017,3382,2025-01-09 04:30:49.139507
9018,759,2025-01-06 06:54:43.063365
9019,9117,2025-01-08 11:54:35.987612
9020,9389,2025-01-01 12:17:55.125311
9021,3209,2025-01-01 14:09:14.218215
9022,2873,2025-01-05 17:49:29.012582
9023,4209,2025-01-08 21:05:39.249915
9024,3419,2025-01-03 14:49:45.312867
9025,6050,2025-01-08 06:44:59.906361
9026,104,2025-01-05 18:15:08.783634
9027,4982,2025-01-03 02:18:42.326504
9028,4927,2025-01-09 07:53:50.395965
9029,4466,2025-01-06 01:56:36.054481
9030,9305,2025-01-03 22:10:32.634200
